id,name,explanation,broader_concept,strand,source
c0ace11a-4d47-4b8b-92d6-caba69485139,Double angle formula for sine (sin 2A),An identity expressing sin 2A as 2 sin A cos A.,Double angle identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
91e21904-465e-4ad9-98a0-19ac5eb27be1,Alternative double angle formula for sine,An alternative expression for sin 2A using sine and cosine functions (not fully specified in the text).,Double angle identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
5a32ee46-1b7d-4695-ba4e-83386b983a99,Alternative double angle formula for cosine,Alternative expressions for cos 2A involving sine and cosine (not fully specified in the text).,Double angle identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
93048a40-5809-4ca9-a0b7-db7d666b18d3,Double angle formula for tangent (tan 2A),An identity expressing tan 2A in terms of tan A (exact formula not fully specified in the text).,Double angle identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
c41d4b43-86cc-45a2-9d53-ea8cfcf29a43,Power-reduction formula for cosine squared,"An identity expressing cos² A as one half of (1 plus cos 2A), i.e., cos² A = ½ (1 + cos 2A).",Power-reduction identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
ae35cd7f-c2b3-4783-a1ff-72710c5d4749,Power-reduction formula for sine squared,"An identity expressing sin² A as one half of (1 minus cos 2A), i.e., sin² A = ½ (1 – cos 2A).",Power-reduction identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
f2454cc6-0f66-4fca-9e51-475db679cbaf,Product-to-sum formula for 2 cos A cos B,An identity expressing 2 cos A cos B as the sum of cos(A+B) and cos(A–B).,Product-to-sum identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
f59ac6ce-5b30-4cc6-b552-1abb0f3902d5,Product-to-sum formula for 2 sin A cos B,An identity expressing 2 sin A cos B as the sum of sin(A+B) and sin(A–B).,Product-to-sum identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
f027b705-800a-4469-a9e9-580fcda2421c,Product-to-sum formula for 2 sin A sin B,An identity expressing 2 sin A sin B as the difference of cos(A–B) and cos(A+B).,Product-to-sum identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
86469948-9d4d-425e-88ee-87860ff70722,Product-to-sum formula for 2 cos A sin B,An identity expressing 2 cos A sin B as the difference of sin(A+B) and sin(A–B).,Product-to-sum identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
470b338e-71b1-4d00-9dd2-3786ee125c4e,Sum-to-product formula for cos A + cos B,An identity expressing cos A + cos B as 2 cos((A+B)/2) cos((A–B)/2).,Sum-to-product identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
c4459ffd-6a8c-4986-bb06-4c97bb356b1b,Sum-to-product formula for cos A – cos B,An identity expressing cos A – cos B as –2 sin((A+B)/2) sin((A–B)/2).,Sum-to-product identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
ee9aedfb-9c94-4eb1-a6e3-3f24a031fb1e,Sum-to-product formula for sin A + sin B,An identity expressing sin A + sin B as 2 sin((A+B)/2) cos((A–B)/2).,Sum-to-product identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
b8b9bc42-6dbb-4510-b20b-b4a96aff733a,Sum-to-product formula for sin A – sin B,An identity expressing sin A – sin B as 2 cos((A+B)/2) sin((A–B)/2).,Sum-to-product identities,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
fe2b5d94-d12e-464f-aed4-eb745f92baa9,drawing a circle of given radius,Constructing a circle using a compass with a specified radius length from a fixed center point.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
c0e7e9ea-082c-4d5f-b401-e0f1a4418fd3,use of straight edge for geometric constructions,Employing a straight edge tool to draw precise straight lines and line segments in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
f3dfca5b-0a04-40fc-81b0-3fad0fe963d8,use of compass for geometric constructions,Using a compass to draw arcs and circles with accuracy in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
670f7f2f-49e2-4824-98c5-0c9ae92c1409,use of ruler for measurement in constructions,Applying a ruler to measure lengths and assist in drawing precise geometric figures.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
31c43c93-d99d-410e-8217-cd898519d638,use of protractor for angle measurement,Using a protractor to measure and construct angles accurately in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
aa89b0a7-542d-4bff-9da8-257ba444d8e5,use of set square for drawing perpendicular and parallel lines,Employing a set square to construct right angles and parallel lines precisely in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
d5467e19-8a4c-4edf-9403-0635317ce8b9,co-ordinating the plane,Assigning ordered pairs of numbers to points on a plane to represent their positions using a coordinate system.,Coordinate systems,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
7202d7b1-e2d8-4a13-9732-49b63347f2d9,representing linear relationships graphically,Plotting points and drawing lines on a coordinate plane to visualize relationships defined by linear equations.,Linear functions,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
6e187fd2-e1f1-42cf-beb5-dc385cbc5db0,representing linear relationships in tabular form,Organizing input and output values of a linear function into tables to analyze patterns and relationships.,Linear functions,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
76c382a4-86ac-47a5-ae17-e38b4e718711,equivalence of slope and rate of change,Understanding that the slope of a line on a graph represents the rate at which one variable changes relative to another.,Linear functions,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
8e59b0d3-69e2-4336-a8c9-1bb500465108,interpreting start value in linear relationships,Recognizing the y-intercept as the initial value or starting point of a linear function in real-life contexts.,Linear functions,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
16bd5065-b370-41d7-9cfe-27bd6c6e6539,finding point of intersection of two linear relationships,"Determining the coordinate point where two linear graphs meet, representing the solution to simultaneous linear equations.",Systems of linear equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
bb53b5f2-0e6d-4966-9e8e-ca9a9fc387db,solving real-life problems using two linear relationships,"Applying methods such as graphical, numeric, or mental strategies to find solutions involving two linear equations in practical contexts.",Systems of linear equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
a1ba1b7c-347d-4a41-bf1a-815ba87c1a2c,application of Pythagorean theorem in right-angled triangles,"Using the relationship a² + b² = c² to find missing side lengths in right-angled triangles, especially in height and distance problems.",Right-angled triangle properties,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
54f4f9f0-8439-45e8-a5bf-9f0a7ec8efed,use of trigonometric ratios in right-angled triangles,"Applying sine, cosine, and tangent ratios to calculate unknown sides or angles in right-angled triangles.",Right-angled triangle properties,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
ae99b705-e63c-411a-8531-478833b8db13,locating axes of symmetry in simple shapes,"Identifying lines that divide shapes into mirror-image halves, demonstrating symmetry properties.",Symmetry,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
d39dbcdd-014e-4384-931e-01ad11a9fe7e,recognition of images under translation,Understanding how points and shapes shift uniformly in a given direction without rotation or reflection.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
b2a6fff8-1120-43bb-ab6e-b8a7f90efe75,recognition of images under central symmetry,Identifying points and shapes reflected through a central point producing an image rotated 180 degrees about that point.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
88fab7a0-d594-4306-9ea3-f469c71c4465,recognition of images under axial symmetry,Recognizing reflections of points and shapes across a line (axis) producing mirror images.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
c1d82388-b77e-4771-8dff-a65a2e82a5ea,recognition of images under rotation,Identifying the position of points and shapes after turning them about a fixed point through a specified angle and direction.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
d9fcaeaa-01b1-415c-8e72-c79a933a6238,investigation of enlargements and effects on area,"Studying how scaling shapes by a factor k changes their size and how the area scales by k squared, considering the center of enlargement.",Similarity and scaling,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
14d7040a-0123-412a-871a-a4e1ad4198e1,center of enlargement in scaling transformations,The fixed point from which all points of a shape are expanded or contracted during an enlargement.,Similarity and scaling,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
1a62b60c-7f37-48c2-90f6-125562e6e4fb,"scale factor in enlargements (0<k<1, k>1, k ∈ Q)","The ratio k by which a shape is enlarged or reduced, where k can be a rational number less than 1 (reduction) or greater than 1 (enlargement).",Similarity and scaling,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
e195b1fe-0b0a-4b58-8a79-96e7f871e499,"performing geometric constructions 4,5,10,13,15","Executing specific geometric constructions as numbered in the referenced curriculum, likely involving basic constructions such as bisecting angles or constructing perpendicular lines.",Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
62f7c963-2a32-43ec-8124-dab281c2dd87,performing geometric constructions 16-21,"Carrying out more advanced geometric constructions as specified in the curriculum, potentially involving complex figures or loci.",Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
8f788230-c1f9-45ba-a460-c9278cd39caa,performing geometric construction 22,Completing a specific advanced geometric construction identified as number 22 in the curriculum resource.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
66e6e64e-53ab-4f84-a609-8e409bbce141,solving problems using the sine and cosine rules,Concept referenced in relationship: solving problems using the sine and cosine rules,Unknown,Unknown,4_Curriculum csvs - Geometry&Trig.csv
8d8348ef-1fb7-4736-8858-ad5d0638d501,defining sin θ and cos θ for all values of θ,Concept referenced in relationship: defining sin θ and cos θ for all values of θ,Unknown,Unknown,4_Curriculum csvs - Geometry&Trig.csv
01d07e61-5252-4db2-9aa3-57c88422aaaf,"deriving the trigonometric formulae 1, 2, 3, 4, 5, 6, 7, 9","Concept referenced in relationship: deriving the trigonometric formulae 1, 2, 3, 4, 5, 6, 7, 9",Unknown,Unknown,4_Curriculum csvs - Geometry&Trig.csv
ee807fe2-e0a0-4960-a950-d54cdf17b206,applying the trigonometric formulae 1-24,Concept referenced in relationship: applying the trigonometric formulae 1-24,Unknown,Unknown,4_Curriculum csvs - Geometry&Trig.csv
c33b3752-d423-45df-8262-a48fc6154d79,Irrational numbers,"Numbers that cannot be expressed as a ratio of two integers, having non-repeating, non-terminating decimal expansions.",Real numbers,Number,91_Texts and tests 5 Index.pdf
50decc56-9852-4820-9e3f-5598466d0357,Complex numbers,"Numbers composed of a real part and an imaginary part, expressed as a + bi where a and b are real numbers.",Numbers,Number,91_Texts and tests 5 Index.pdf
c50226fb-1b31-4578-885d-0c82b9ff30d2,Division of complex numbers,"The process of dividing one complex number by another, involving conjugates to rationalize the denominator.",Complex numbers,Number,91_Texts and tests 5 Index.pdf
73efb12c-5d78-4c5f-ad38-e1634b359eca,Equality of complex numbers,Two complex numbers are equal if their real parts are equal and their imaginary parts are equal.,Complex numbers,Number,91_Texts and tests 5 Index.pdf
6fa52f0c-835a-4ad0-9d91-198d0a421637,Argand diagram,"A graphical representation of complex numbers on a plane, using the horizontal axis for the real part and the vertical axis for the imaginary part.",Complex numbers,Geometry,91_Texts and tests 5 Index.pdf
61080b4e-60f1-4c08-9049-5a50c1ae92c4,Modulus of a complex number,"The distance of a complex number from the origin in an Argand diagram, calculated as the square root of the sum of the squares of its real and imaginary parts.",Complex numbers,Number,91_Texts and tests 5 Index.pdf
4169f9bc-cec2-4a10-9b8a-d9005abe0fc3,Transformations of complex numbers,"Operations that change the position or form of a complex number on the Argand diagram, such as rotation or dilation.",Complex numbers,Geometry,91_Texts and tests 5 Index.pdf
8bd3f461-bcd9-468f-8333-5bf1dd44f516,Conjugate roots theorem,"A theorem stating that if a polynomial has real coefficients and a complex root, the complex conjugate of that root is also a root.",Complex numbers,Algebra,91_Texts and tests 5 Index.pdf
103ec40a-ddbb-49c1-8919-3c9c00458db8,Polar form of a complex number,A representation of complex numbers in terms of magnitude (modulus) and angle (argument) with respect to the positive direction of the real axis.,Complex numbers,Number,91_Texts and tests 5 Index.pdf
2f2ba5f0-60ec-4abb-b990-47ac4aa4cec7,Products of complex numbers in polar form,Multiplying complex numbers in polar form involves multiplying their magnitudes and adding their angles.,Complex numbers,Number,91_Texts and tests 5 Index.pdf
07939508-eedc-44a9-8de0-489f2e5052e9,Quotients of complex numbers in polar form,Dividing complex numbers in polar form involves dividing their magnitudes and subtracting their angles.,Complex numbers,Number,91_Texts and tests 5 Index.pdf
170449d9-36fc-422e-a37b-b359b0be0bf2,De Moivre's theorem,A theorem stating that the nth power of a complex number in polar form can be found by raising its magnitude to the nth power and multiplying its angle by n.,Complex numbers,Number,91_Texts and tests 5 Index.pdf
a97f1d6a-3d0d-4fcf-a349-c6648ee4b23f,Applications of de Moivre's theorem,"Using de Moivre's theorem to solve problems in trigonometry and complex number theory, such as finding roots of complex numbers.",Complex numbers,Number,91_Texts and tests 5 Index.pdf
06c7885c-8824-4be7-a059-4dd1ca490319,Enlargements,"A transformation that increases or decreases the size of a shape by a scale factor, while preserving its shape.",Transformations,Geometry,91_Texts and tests 5 Index.pdf
531f25f8-263e-4405-8611-ee3696bc44ae,Constructions,"The process of drawing geometric shapes, angles, or lines accurately using a compass and straightedge.",Geometric reasoning,Geometry,91_Texts and tests 5 Index.pdf
e4330328-dc70-4659-88c5-786a229698b0,Antidifferentiation,"The process of finding a function whose derivative is the given function, also known as finding the indefinite integral.",Calculus,Calculus,91_Texts and tests 5 Index.pdf
b2ecf304-1947-4bde-800e-8415120cdff6,Integrating exponential functions,The process of finding the integral of functions involving the exponential function e^x.,Integration,Calculus,91_Texts and tests 5 Index.pdf
7b523298-676c-4c6d-bb45-aaff89cf7eb0,Integrating trigonometric functions,"The process of finding the integral of functions involving trigonometric functions such as sin(x), cos(x), and tan(x).",Integration,Calculus,91_Texts and tests 5 Index.pdf
f458c07c-6f81-4863-ad05-885f3ea671f6,Applications of integration,"Using integration to solve problems in various contexts, such as finding areas under curves and solving physical problems.",Calculus,Calculus,91_Texts and tests 5 Index.pdf
cc7b82ed-9345-4250-a8ab-4ee3bcb5258e,Definite integrals,"The integral of a function over a specific interval, giving the area under the curve between two points.",Integration,Calculus,91_Texts and tests 5 Index.pdf
607ed526-9c43-4bc7-af57-e8b4bf98a413,Finding areas by integration,The method of calculating the area under a curve or between curves by evaluating the definite integral of a function.,Integration,Calculus,91_Texts and tests 5 Index.pdf
ea8c2328-6269-46b0-a1ea-b71a5b5e4047,Average value of a function,"The value that represents the average output of a function over a specific interval, calculated using integration.",Integration,Calculus,91_Texts and tests 5 Index.pdf
0040b899-96f5-4e2a-8694-38bd1d03065f,Integrating exponential and trigonometric functions,Concept referenced in relationship: Integrating exponential and trigonometric functions,Unknown,Unknown,91_Texts and tests 5 Index.pdf
24c8b6cd-7719-4eed-a590-722cba0832fd,Natural numbers (N),"The set of natural numbers, which includes all positive integers starting from 1, i.e., N = {1, 2, 3, 4...}.",Number systems,Number,1_Curriculum csvs - Number.csv
114a0b23-0ed0-4fe5-86ec-fe581378bcd0,Integers (Z),"The set of integers, which includes all whole numbers, both positive and negative, as well as zero.",Number systems,Number,1_Curriculum csvs - Number.csv
f052d30c-dfab-4a1b-beb5-16270216b6ef,Rational numbers (Q),"The set of rational numbers, which can be expressed as the quotient of two integers, where the denominator is not zero.",Number systems,Number,1_Curriculum csvs - Number.csv
66d0e131-413f-4e4a-94d0-da9585174e52,Operations with natural numbers,"The basic arithmetic operations (addition, subtraction, multiplication, division) performed within the set of natural numbers.",Arithmetic operations,Number,1_Curriculum csvs - Number.csv
7ef0994d-8cce-4e67-bbcc-1f819385eb03,Operations with integers,"The basic arithmetic operations (addition, subtraction, multiplication, division) performed within the set of integers, including negative numbers.",Arithmetic operations,Number,1_Curriculum csvs - Number.csv
85cc1574-2b64-40bd-aa32-f04c224efb4e,Operations with rational numbers,"The basic arithmetic operations (addition, subtraction, multiplication, division) performed within the set of rational numbers.",Arithmetic operations,Number,1_Curriculum csvs - Number.csv
d21129e2-7811-415f-8585-f6c0532fb329,Negative number operations,"The rules and properties governing arithmetic operations involving negative numbers, often contextualized in real-life scenarios.",Arithmetic operations,Number,1_Curriculum csvs - Number.csv
a662e701-e257-47e7-a84e-a661226838a2,Properties of arithmetic,"The fundamental properties that govern arithmetic operations, including commutative, associative, and distributive laws.",Arithmetic properties,Number,1_Curriculum csvs - Number.csv
33a9125f-db43-4407-951d-0f6fae24d158,Order of operations,"The rules that dictate the sequence in which operations should be performed in mathematical expressions, often remembered by the acronym PEMDAS (Parentheses, Exponents, Multiplication and Division, Addition and Subtraction).",Arithmetic operations,Number,1_Curriculum csvs - Number.csv
f268143f-f0b1-40c4-a698-24049cfa9e2b,Number line representation,"Using a number line to visually represent the order and relationships between natural numbers, integers, rational numbers, and real numbers.",Number representation,Number,1_Curriculum csvs - Number.csv
7de170d1-0010-434a-83b9-94ab75a4d263,Argand diagram representation,"A graphical representation of complex numbers on a two-dimensional plane, where the x-axis represents the real part and the y-axis represents the imaginary part.",Complex number representation,Number,1_Curriculum csvs - Number.csv
6a036ef7-1076-41d7-980c-abe0efcfac6c,Complex conjugate,"The complex conjugate of a complex number a + bi is a - bi, which reflects the number across the real axis in the Argand diagram.",Complex number properties,Number,1_Curriculum csvs - Number.csv
a708c4e1-7d4a-4353-b9c9-21a67b5d34f2,Prime factorization,"The expression of a number as a product of its prime factors, which are the prime numbers that multiply together to yield the original number.",Number properties,Number,1_Curriculum csvs - Number.csv
6a12ddf1-7792-42af-b6c3-6b6e4907167b,Scientific notation,"A way of expressing non-zero positive rational numbers in the form a x 10^n, where n is an integer and 1 ≤ a < 10.",Number representation,Number,1_Curriculum csvs - Number.csv
58d4c25d-934d-45f6-9b69-f0b896de9d40,Arithmetic sequences,"A sequence of numbers in which the difference between consecutive terms is constant, known as the common difference.",Sequences,Algebra,1_Curriculum csvs - Number.csv
f5f8fcb6-f3be-4508-9906-8f65ab0db66d,Geometric sequences,"A sequence of numbers where each term after the first is found by multiplying the previous term by a fixed, non-zero number called the common ratio.",Sequences,Algebra,1_Curriculum csvs - Number.csv
b488a6ab-e4e3-4522-98a4-1d71f9abc8d9,Sum of n terms of an arithmetic series,"The formula used to calculate the sum of the first n terms of an arithmetic sequence, given by S_n = n/2 * (2a + (n-1)d), where a is the first term and d is the common difference.",Series,Algebra,1_Curriculum csvs - Number.csv
a56fe48e-b1a1-4fa0-8741-9aa8a58b9889,Rules for indices,"The set of mathematical rules that govern the operations of exponents, including multiplication, division, and powers of powers.",Exponents,Algebra,1_Curriculum csvs - Number.csv
c13025f4-fa32-4558-937b-cc7b1db09af0,Logarithmic properties,"The rules that describe the relationship between logarithms and exponents, including properties for multiplication, division, and powers.",Logarithms,Algebra,1_Curriculum csvs - Number.csv
434a4d67-8ec9-43cd-9017-c8861713b767,Percentage calculations,"The process of calculating a portion of a whole expressed as a fraction of 100, commonly used in financial contexts and comparisons.",Arithmetic operations,Arithmetic,1_Curriculum csvs - Number.csv
5d916001-3e74-45ec-84a9-8f5ca9cba7a8,Ratio and proportion,"The relationship between two quantities, expressed as a ratio, and the concept of proportion, which states that two ratios are equivalent.",Proportional reasoning,Arithmetic,1_Curriculum csvs - Number.csv
b33ccb49-85c9-4df1-a512-7800566518f3,Surface area of solids,"The total area that the surface of a three-dimensional object occupies, calculated differently depending on the shape of the solid.",Measurement,Geometry,1_Curriculum csvs - Number.csv
2ef350b6-2d3e-4402-bc7b-ce3054ebf58d,Volume of solids,"The amount of space occupied by a three-dimensional object, measured in cubic units, with specific formulas for different shapes.",Measurement,Geometry,1_Curriculum csvs - Number.csv
c2b6e5a6-fc58-44df-b016-7b14e0738986,Sum of finite and infinite geometric series,Concept referenced in relationship: Sum of finite and infinite geometric series,Unknown,Unknown,1_Curriculum csvs - Number.csv
dd7bbfd4-ad92-432b-8418-67e2a5909df5,"Number systems (N, Z, Q, R)","Concept referenced in relationship: Number systems (N, Z, Q, R)",Unknown,Unknown,1_Curriculum csvs - Number.csv
eabf6d83-53ba-4f08-8a84-5838d7f0fb57,natural numbers,"The set of whole positive numbers starting from 1 and increasing by increments of 1, e.g., 1, 2, 3, ...",number systems,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
b1f83de3-b94a-4cf3-9c2a-7a7ed5a39ed9,integers,"The set of whole numbers including positive numbers, negative numbers, and zero, e.g., ..., -3, -2, -1, 0, 1, 2, 3, ...",number systems,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
ebcb2aac-242c-42b5-aa1b-908c975000d0,rational numbers as fractions,"Numbers that can be expressed as the ratio of two integers where the denominator is not zero, including fractions like 1/2, -3/5, and integers as fractions with denominator 1.",number systems,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
fdeec1ee-2161-4bbd-9e31-6229b4f63198,rational numbers as terminating or repeating decimals,"Decimals that either terminate or repeat a pattern indefinitely, which can be expressed as fractions of integers.",number systems,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
bbd39e9a-8681-446f-af80-ecdd2a0955f3,surd simplification by factorization,"The process of simplifying surds by expressing the radicand as a product of a perfect square and another factor, e.g., √18 = 3√2.",irrational numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
6fb9abcb-f4c9-410d-ac72-e22142176528,constructing line segment of length √2 on number line,"Using geometric constructions, such as right-angled triangles and Pythagoras’ theorem, to represent irrational lengths on the number line.",irrational numbers,Geometry,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
36f6e4e0-5998-4f4e-8b3b-08236bc956f9,imaginary unit i,"The imaginary unit defined as the square root of -1, satisfying i² = -1, used to extend the real number system to complex numbers.",complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
5cff4c99-d487-47c4-9751-c8841ee3d4c7,imaginary numbers,"Numbers expressed as a real number multiplied by the imaginary unit i, representing square roots of negative real numbers, e.g., 3i, -4i.",complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
e7b1ccc9-bf0c-4412-bbde-bccadfa42553,complex numbers in rectangular form,"Numbers expressed as the sum of a real part and an imaginary part, in the form a + bi, where a and b are real numbers.",complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
633420bc-7a9a-48b8-8b6f-b72a20f2aaba,real part of a complex number,"The real component a of a complex number a + bi, representing its horizontal coordinate in the complex plane.",complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
f3963b5c-1804-41e4-9606-95e21e3d0d44,imaginary part of a complex number,"The coefficient b of the imaginary unit i in a complex number a + bi, representing its vertical coordinate in the complex plane.",complex numbers,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
54788273-a6a3-48af-9365-2c4c4912381c,addition of complex numbers in rectangular form,"Adding complex numbers by separately adding their real parts and their imaginary parts, e.g., (a + bi) + (c + di) = (a + c) + (b + d)i.",complex number operations,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
b79f5d9a-c984-47ed-bda6-b5750cc48c42,subtraction of complex numbers in rectangular form,"Subtracting complex numbers by separately subtracting their real parts and their imaginary parts, e.g., (a + bi) - (c + di) = (a - c) + (b - d)i.",complex number operations,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
ed8a09bb-791a-43be-8dd3-1aedbbff56a9,multiplication of complex numbers in rectangular form,"Multiplying complex numbers using distributive property and the fact that i² = -1, e.g., (a + bi)(c + di) = (ac - bd) + (ad + bc)i.",complex number operations,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
ebb9d90c-7296-448b-a7cf-2e4879da377e,division of complex numbers by real numbers,Dividing a complex number by a real number by dividing both the real and imaginary parts by that number.,complex number operations,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
33632265-ebce-4588-8850-85b39d4e77a3,multiplying a complex number by its conjugate,"The product of a complex number and its conjugate is a real number equal to a² + b², where the complex number is a + bi.",complex number operations,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
2d9bf4e0-5b24-4ed5-9d29-2ce4cacb0c64,division of complex numbers using conjugates,Dividing complex numbers by multiplying numerator and denominator by the conjugate of the denominator to obtain a real denominator.,complex number operations,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
fa8bef0f-c97d-44ca-870d-65d58b7af903,multiplying a complex number by a real scalar,"Scaling a complex number by multiplying both its real and imaginary parts by a real number, resulting in stretching or contraction in the Argand plane.",complex number transformations,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
4fc5ee4c-b626-42d5-a803-c995f852b522,reflection of a complex number through the origin,"Multiplying a complex number by -1, which reverses its direction in the Argand plane, reflecting it through the origin.",complex number transformations,Number,92_Texts and tests 5 Content Manual Redact_Exercises_Examples copy_extracted.txt
