id,name,explanation,broader_concept,strand,source
4e91b57b-0af3-40ae-8cad-bc7f9bf275d9,Double angle formula for sine (sin 2A),The formula sin 2A = 2 sin A cos A expressing sine of double an angle.,Double angle formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
7d573c0a-2a87-4c66-aea1-581275897664,Alternative double angle formula for sine,A variation of the double angle formula for sine expressed as sin 2A = 2 sin A cos A (repeated for emphasis).,Double angle formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
163bad7f-6185-45d9-9570-ecbe16b0588b,Alternative double angle formula for cosine,Equivalent forms of cos 2A such as cos 2A = 2 cos²A – 1 or cos 2A = 1 – 2 sin²A.,Double angle formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
3134de2b-b533-434b-ad54-bb9f690c314e,Double angle formula for tangent,The formula tan 2A = 2 tan A / (1 – tan² A) expressing tangent of double an angle.,Double angle formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
8a3365ed-dfc9-4e48-8c85-c2c4b5173572,Power-reduction formula for cosine squared,The formula cos²A = ½ (1 + cos 2A) expressing cosine squared in terms of cosine of double angle.,Power-reduction formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
2203365e-1ca3-4c8d-93d7-8c9dfa4948fd,Power-reduction formula for sine squared,The formula sin²A = ½ (1 – cos 2A) expressing sine squared in terms of cosine of double angle.,Power-reduction formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
75d2a3ed-ba6b-41c3-b9b1-d952bcf54095,Product-to-sum formula: 2 cos A cos B,The identity 2 cos A cos B = cos(A+B) + cos(A–B) converting product of cosines into sum of cosines.,Product-to-sum and sum-to-product formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
26e7c26e-7763-4d9d-aa0f-0fa461f26b1b,Product-to-sum formula: 2 sin A cos B,The identity 2 sin A cos B = sin(A+B) + sin(A–B) converting product of sine and cosine into sum of sines.,Product-to-sum and sum-to-product formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
fd162a59-38ff-4418-a540-74d814b21527,Product-to-sum formula: 2 sin A sin B,The identity 2 sin A sin B = cos(A–B) – cos(A+B) converting product of sines into difference of cosines.,Product-to-sum and sum-to-product formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
7c3dcf00-8f84-4346-a4ea-4c00470614c9,Product-to-sum formula: 2 cos A sin B,The identity 2 cos A sin B = sin(A+B) – sin(A–B) converting product of cosine and sine into difference of sines.,Product-to-sum and sum-to-product formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
40ea92f4-c79f-4472-b084-55007e170732,Sum-to-product formula: cos A + cos B,The identity cos A + cos B = 2 cos((A+B)/2) cos((A–B)/2) expressing sum of cosines as product of cosines.,Sum-to-product formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
1c9ad75b-d86f-470a-8cd1-776cba9f0191,Sum-to-product formula: cos A – cos B,The identity cos A – cos B = –2 sin((A+B)/2) sin((A–B)/2) expressing difference of cosines as product of sines.,Sum-to-product formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
cbcc46b6-fdc3-4bee-8753-e9dc1968c89a,Sum-to-product formula: sin A + sin B,The identity sin A + sin B = 2 sin((A+B)/2) cos((A–B)/2) expressing sum of sines as product of sine and cosine.,Sum-to-product formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
a5840e7d-9429-40ad-b201-f607c2f630c5,Sum-to-product formula: sin A – sin B,The identity sin A – sin B = 2 cos((A+B)/2) sin((A–B)/2) expressing difference of sines as product of cosine and sine.,Sum-to-product formulas,Trigonometry,7_Leaving Cert Maths-Trig_Formulae.pdf
4684506a-6bf3-4539-adf7-794795dfd1a4,circle construction with given radius,Drawing a circle precisely using a compass when the radius length is specified.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
a7b39e3e-a69c-4193-b7d0-5c0823be5ae8,use of straight edge in geometric constructions,Employing a straight edge tool to draw straight lines accurately in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
b4fd09ec-b2c1-442b-8607-56157de8be63,use of compass in geometric constructions,Using a compass to draw arcs and circles with precision in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
282d5d37-5790-4276-adaa-af34df9f5091,use of ruler in geometric constructions,Applying a ruler to measure lengths and draw straight lines accurately in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
cf7980b1-2f97-4b09-a2d0-97fe098b6862,use of protractor in geometric constructions,Using a protractor to measure and construct angles accurately in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
bedcb0c7-49c3-4b75-afc0-08ee3607238c,use of set square in geometric constructions,Employing a set square to draw perpendicular and parallel lines in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
0edb37ec-ba83-4348-9a7b-6b519c85c76a,coordinating the plane,"Assigning ordered pairs (x, y) to points in a two-dimensional plane to represent their positions.",Coordinate systems,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
7340b6fc-7c13-46d8-96d2-8249b9ac8cdc,representation of linear relationships in tabular form,Organizing values of variables that satisfy a linear equation into tables for analysis.,Linear relationships,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
587923f4-517e-496b-b837-28943df982c0,representation of linear relationships in graphical form,Plotting points that satisfy a linear equation on a coordinate plane to visualize the relationship.,Linear relationships,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
c01f484d-fca5-44aa-a250-83192262f092,equivalence of slope and rate of change,Understanding that the slope of a line graph represents the rate at which one variable changes relative to another.,Linear relationships,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
c285dfa0-b26f-4c2f-8e4f-57bfa367cd55,interpretation of start value in linear relationships,Recognizing the y-intercept as the initial value or starting point of a linear relationship in context.,Linear relationships,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
3649941e-e9db-4375-a530-32557ee2ee0a,point of intersection of two linear relationships,"The coordinate point where two linear graphs meet, representing the solution to their simultaneous equations.",Linear relationships,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
c482e1bc-7b25-4075-b881-d2d9371934f2,strategies for solving problems with two linear relationships,"Using graphical, numerical, or mental methods to find solutions involving up to two linear equations.",Problem solving with linear equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
d1827d1c-34ad-4c7a-95fa-bf245ce90893,application of Pythagoras' theorem in right-angled triangles,"Using the relationship a² + b² = c² to find missing sides in right-angled triangles, often in height and distance problems.",Right-angled triangle properties,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
82d8bdb6-6e9d-4b92-928f-3f86054418d9,use of trigonometric ratios in right-angled triangles,"Applying sine, cosine, and tangent ratios to calculate unknown sides or angles in right-angled triangles.",Right-angled triangle properties,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
7f1266ce-c749-4f6a-af60-78739f765fcb,identification of axes of symmetry in simple shapes,Locating lines through a shape where the shape can be folded onto itself perfectly.,Symmetry,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
0613d4f4-e7af-4e5c-8d74-2fc550d43f1f,recognition of images under translation,Understanding how points or shapes shift uniformly in a plane without rotation or reflection.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
890b1cac-3b51-4808-bba1-1730cf0d7c36,recognition of images under central symmetry,Identifying points or shapes reflected through a central point producing an image directly opposite the original.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
eb6bf671-f666-46c2-9fe0-ed93db790ac1,recognition of images under axial symmetry,Identifying mirror images of points or shapes reflected across a line (axis of symmetry).,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
89ec2464-ff35-4d7a-9389-36b780d465a7,recognition of images under rotation,Understanding how points or shapes turn about a fixed point through a specified angle and direction.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
da512c61-a7af-49a1-b1b9-3a2db5f7681d,investigation of enlargements and their effect on area,"Studying how scaling a shape by a factor k changes its size and area, including cases where 0<k<1 and k>1.",Enlargements and scale factors,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
1d1497b6-081a-4e1b-a066-d79967985dd0,centre of enlargement,The fixed point from which all points of a shape are expanded or contracted during an enlargement.,Enlargements and scale factors,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
e3b7c280-cd53-421a-b91d-f035040b3d68,scale factor in enlargements,"The ratio k by which lengths in a shape are multiplied during enlargement, affecting size and area proportionally.",Enlargements and scale factors,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
fcb9b348-6ac2-4b65-8761-3bc78c7e0baa,"use of theorem, proof, axiom, corollary, converse, implies in deductive reasoning",Understanding and applying logical terms and structures to formulate and justify geometric arguments.,Logical reasoning in geometry,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
3a9ed36c-73c1-4c8f-ad1b-a27d553c56bb,proof by contradiction,A method of proving a statement by assuming the opposite is true and showing this leads to a contradiction.,Logical reasoning in geometry,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
16df8cb4-01df-4497-9f71-a6d367e917fe,proof of theorems concerning ratios in geometry,Demonstrating geometric theorems that involve proportional relationships between segments or figures.,Ratio theorems,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
380d4440-c35a-4914-8a58-504efa73838f,use of slope to determine parallelism,Showing that two lines are parallel if and only if their slopes are equal.,Properties of lines,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
f02521d4-4b06-4519-8fb4-a219ddc4b0a2,use of slope to determine perpendicularity,Showing that two lines are perpendicular if the product of their slopes is -1.,Properties of lines,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
f7658ed7-d056-4f51-acaf-36eca66e826b,recognition of linear equation in standard form ax + by + c = 0,Understanding that equations of the form ax + by + c = 0 represent straight lines in the plane.,Linear equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
e7c3f70e-e227-4944-a05f-121bb0237823,calculation of area of a triangle using coordinates,Finding the area of a triangle given the coordinates of its vertices using coordinate geometry formulas.,Area calculation,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
bb49e301-7030-4f31-bcb1-9f5697e13012,"equation of a circle with centre (h, k) and radius r","The formula (x - h)² + (y - k)² = r² that represents all points at distance r from centre (h, k).",Circle equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
eefb6ca5-b8aa-416d-98cc-411ad9da20e0,"equation of a circle with centre (-g, -f) in general form","The equation x² + y² + 2gx + 2fy + c = 0 representing a circle with centre (-g, -f) and radius r = √(g² + f² - c).",Circle equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
c7550603-8377-4896-aebd-d06486c63d06,perpendicular distance from a point to a line,Calculating the shortest distance between a given point and a line in the coordinate plane.,Distance and measurement,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
5960fb20-85d6-4529-bfaf-acff33918ac1,angle between two lines,Determining the measure of the angle formed where two lines intersect using their slopes.,Angle measurement,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
7190ed06-fbc9-4fc3-9abd-9446f470806b,internal division of a line segment in ratio m:n,Finding the coordinates of a point that divides a line segment internally into parts with lengths proportional to m and n.,Ratio and proportion in geometry,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
00c360df-c525-4e86-af55-d89c94d4fb48,use of Pythagoras' theorem in 2D problem solving,Applying the Pythagorean theorem specifically to two-dimensional geometric problems.,Right-angled triangle properties,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
ed5b17d8-058f-4052-9e22-34cf9b713339,calculation of area of a triangle using trigonometry,Using formulas involving sine of an angle to find the area of a triangle when two sides and the included angle are known.,Area calculation,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
45da1b34-d653-4460-ab50-c3e6c1bfa580,application of sine rule in triangle problem solving,Using the sine rule a/sin A = b/sin B = c/sin C to find unknown sides or angles in any triangle.,Triangle solution methods,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
04e69033-e6db-4e9b-971f-c18af7b09805,application of cosine rule in triangle problem solving,Using the cosine rule a² = b² + c² - 2bc cos A to find unknown sides or angles in any triangle.,Triangle solution methods,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
48684229-78db-42f5-8a9d-837449418b60,definition of sine function for all angle values,"Extending the sine function to be defined for all real values of θ, including beyond acute angles.",Trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
e8770a40-f9eb-4b2d-9649-b9af251210ba,definition of cosine function for all angle values,"Extending the cosine function to be defined for all real values of θ, including beyond acute angles.",Trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
d87ecd6e-df9b-4a66-bf22-429688b92511,definition of tangent function,Defining the tangent function as the ratio of sine to cosine for an angle θ.,Trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
63c4ccca-ad38-4a10-b307-38134bcc22c1,calculation of area of a sector of a circle,Finding the area of a sector using the formula involving radius and central angle in radians or degrees.,Circle measurements,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
600efd60-19d1-4773-ad3e-5502e8cfdf78,calculation of length of an arc,Determining the length of a curved segment of a circle using radius and central angle.,Circle measurements,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
40c945e3-b9b0-4e3b-acc0-cbb3931d37d9,working with trigonometric ratios in surd form,"Expressing sine, cosine, and tangent values using irrational numbers in simplest radical form.",Trigonometric ratios,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
00ca8817-9024-43c4-84e1-0dc4b531763a,application of trigonometry in 3D problem solving,Using trigonometric methods to solve problems involving three-dimensional figures and distances.,Trigonometric problem solving,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
53582370-a037-48ab-b3e5-2e36a17ba1bb,graphing sine function,Plotting the sine function values over a range of angles to visualize its periodic behavior.,Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
906ad257-0851-4d0e-bd1a-f7c85b5941e2,graphing cosine function,Plotting the cosine function values over a range of angles to visualize its periodic behavior.,Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
2b3e6180-b7a7-4096-be1b-3970672d15b8,graphing tangent function,"Plotting the tangent function values over a range of angles, noting asymptotes and periodicity.",Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
69d3dc65-72ee-43b5-9f7c-40d304c11b80,graphing trigonometric functions of the form f(θ) = a + b sin cθ,"Plotting sine functions with amplitude, vertical shift, and frequency modifications represented by parameters a, b, and c.",Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
3e76c93b-f4fc-4083-8371-bac9978e2e78,graphing trigonometric functions of the form g(θ) = a + b cos cθ,"Plotting cosine functions with amplitude, vertical shift, and frequency modifications represented by parameters a, b, and c.",Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
86934800-9ce2-479e-b6e6-023522f13865,solving trigonometric equations sin nθ = 0,"Finding all angle solutions θ for which the sine of nθ equals zero, including general solutions.",Trigonometric equations,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
0430c6d8-86a5-4580-9a79-f2125ab17979,solving trigonometric equations cos nθ = 1/2,"Finding all angle solutions θ for which the cosine of nθ equals one half, including general solutions.",Trigonometric equations,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
77f7bfde-bf6e-462f-8eb8-87c96a0250a5,use of radian measure of angles,"Measuring angles based on the radius of a circle, where one radian is the angle subtended by an arc equal in length to the radius.",Angle measurement,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
963b4403-eae9-4c7b-8dac-4ecc937202b2,derivation of fundamental trigonometric formulae,Establishing key trigonometric identities and formulas through algebraic and geometric reasoning.,Trigonometric identities,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
12d2532d-7854-44f2-b529-a7e4c78a06b4,application of trigonometric formulae 1-24,Using a comprehensive set of trigonometric identities and formulas to solve various problems.,Trigonometric identities,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
9152f1da-e9aa-4397-afbe-628e95d57eed,natural numbers (N),"The set of positive integers starting from 1, used for counting and ordering.",number sets,Number,1_Curriculum csvs - Number.csv
883a9b19-9b54-44b5-95d5-9cd64aa09d56,integers (Z),"The set of whole numbers including positive numbers, zero, and negative numbers.",number sets,Number,1_Curriculum csvs - Number.csv
e8332a6d-19a1-4621-8b64-81aa42c9e166,rational numbers (Q),"Numbers that can be expressed as the quotient of two integers, including fractions and decimals with finite or repeating decimal representations.",number sets,Number,1_Curriculum csvs - Number.csv
09f58fac-435f-4215-a010-cb263a33bc9b,"representing rational numbers as fractions, decimals, and percentages","Understanding that fractions, decimals (finite or repeating), and percentages are different forms of representing rational numbers.",number representation,Number,1_Curriculum csvs - Number.csv
cd7a679a-c11f-4335-9338-8f37bf9a8eec,addition of natural numbers using decomposition and skip counting,Performing addition in natural numbers by breaking numbers into parts or counting in increments.,addition,Number,1_Curriculum csvs - Number.csv
ebe71c7a-5ff2-4895-bd43-70e909344fa6,subtraction of natural numbers using inverse operations,Performing subtraction as the inverse of addition within natural numbers.,subtraction,Number,1_Curriculum csvs - Number.csv
d93bae4f-29d6-4a61-980c-d3b65e9daf79,multiplication of natural numbers using arrays and repeated addition,Understanding multiplication as repeated addition or arranging items in rows and columns (arrays).,multiplication,Number,1_Curriculum csvs - Number.csv
23cdc77e-2b8a-45ac-b3e8-916cb827b5bd,division of natural numbers as inverse of multiplication,Understanding division as the inverse operation of multiplication within natural numbers.,division,Number,1_Curriculum csvs - Number.csv
e8db14eb-13b7-4cf7-ac93-f148a86f2373,properties of arithmetic operations: commutative law,The property that changing the order of numbers in addition or multiplication does not change the result.,properties of operations,Number,1_Curriculum csvs - Number.csv
4027b9ef-3c40-45ac-b33b-8e5882604e3c,properties of arithmetic operations: associative law,The property that changing the grouping of numbers in addition or multiplication does not change the result.,properties of operations,Number,1_Curriculum csvs - Number.csv
93bcdd4d-6c2a-4b1c-baad-b11e5c25b13b,properties of arithmetic operations: distributive law,"The property that multiplication distributes over addition or subtraction, e.g., a(b + c) = ab + ac.",properties of operations,Number,1_Curriculum csvs - Number.csv
fd5e4359-b524-4643-8456-fc4c9fd2a288,order of operations including brackets,"Rules that define the sequence in which operations (addition, subtraction, multiplication, division, powers) are performed, including the use of brackets to alter order.",arithmetic operations,Number,1_Curriculum csvs - Number.csv
690e7b3b-492b-499b-a431-1db36855b030,addition with negative integers,"Performing addition where one or both numbers are negative, interpreting in contexts such as temperatures below zero or debts.",addition,Number,1_Curriculum csvs - Number.csv
69daeac3-6298-43e0-95be-49aa85d6959c,subtraction with negative integers,"Performing subtraction involving negative numbers, understanding the effect on the number line and real-world contexts.",subtraction,Number,1_Curriculum csvs - Number.csv
fd7e9586-eef6-47c5-9520-fbc58a8240ed,multiplication with negative integers,"Multiplying integers where one or both factors are negative, including rules for signs of the product.",multiplication,Number,1_Curriculum csvs - Number.csv
e2e575a7-e33a-4320-9176-cc90f7f3643b,division with negative integers,"Dividing integers where one or both numbers are negative, including understanding the sign of the quotient.",division,Number,1_Curriculum csvs - Number.csv
92ce8680-23d3-414d-a41b-f79cc301ddff,representing integers on the number line,"Using a number line to visually represent integers and their order, including positive and negative values.",number representation,Number,1_Curriculum csvs - Number.csv
1a7c3d8e-2fad-4358-83a2-0f7558fe52c5,representing rational numbers on the number line,Placing fractions and decimals on the number line to show their relative size and order.,number representation,Number,1_Curriculum csvs - Number.csv
cb682b6b-59fc-4856-b9b8-7b490adc2a58,irrational numbers,"Numbers that cannot be expressed as a ratio of two integers, having non-terminating, non-repeating decimal expansions.",number sets,Number,1_Curriculum csvs - Number.csv
40d24cfc-8eee-48cd-9cb2-f808d2da35b3,real numbers (R),"The set of all rational and irrational numbers combined, representing all points on the number line.",number sets,Number,1_Curriculum csvs - Number.csv
c8fbe152-7500-41dd-9c53-5b5cefd0bacb,complex numbers in rectangular form,"Numbers expressed as a + ib, where a and b are real numbers and i is the imaginary unit with i² = -1.",number sets,Number,1_Curriculum csvs - Number.csv
237f9676-a53d-4f1c-a3a5-1dbff69f37f4,Argand diagram representation of complex numbers,"A graphical representation of complex numbers as points or vectors in the plane, with the horizontal axis representing the real part and the vertical axis the imaginary part.",complex numbers,Number,1_Curriculum csvs - Number.csv
775765a4-979b-4614-a908-c01b7c5fbe50,modulus of a complex number,"The distance of a complex number from the origin in the Argand diagram, calculated as the square root of the sum of squares of its real and imaginary parts.",complex numbers,Number,1_Curriculum csvs - Number.csv
e16b2446-e68a-4a00-abcf-524baa3c53a1,complex conjugate,The complex number obtained by changing the sign of the imaginary part of a complex number a + ib to a - ib.,complex numbers,Number,1_Curriculum csvs - Number.csv
b69097ff-4fe7-4182-8f48-5f94fe5105fb,prime numbers in natural numbers,Natural numbers greater than 1 that have no positive divisors other than 1 and themselves.,number theory,Number,1_Curriculum csvs - Number.csv
169e92bf-6308-414a-bccd-79a8ec6dfa8c,expressing numbers as products of prime factors,"Representing a number as a multiplication of prime numbers raised to powers, known as prime factorization.",number theory,Number,1_Curriculum csvs - Number.csv
dca417ce-6dbe-4006-b917-4691d40b0c3c,scientific notation for positive rational numbers,"Expressing numbers in the form a × 10^n where 1 ≤ a < 10 and n is an integer, to simplify representation of very large or small numbers.",number representation,Number,1_Curriculum csvs - Number.csv
12b8c127-3e22-4478-9698-004bedec531e,geometric construction of square roots (√2 and √3),Using geometric methods to construct lengths equal to the square roots of 2 and 3.,irrational numbers,Number,1_Curriculum csvs - Number.csv
57bf58d2-9d40-426e-8811-1faba8fda67e,proof of irrationality of √2,A mathematical proof demonstrating that the square root of 2 cannot be expressed as a ratio of two integers.,irrational numbers,Number,1_Curriculum csvs - Number.csv
a367bfdf-727c-4ec3-a594-a0e06f724c6e,calculation of conjugates of sums and products of complex numbers,Finding the conjugate of sums and products of complex numbers using algebraic properties.,complex numbers,Number,1_Curriculum csvs - Number.csv
05dbbf1e-adf2-4a8d-ad09-013c0cc1c65a,verification and justification of formulae from number patterns,Using algebraic and arithmetic reasoning to prove formulas derived from observed numerical patterns.,number patterns and sequences,Algebra,1_Curriculum csvs - Number.csv
5bcddf9a-cbc2-47d7-9ebe-40ede406d066,investigation of geometric sequences and series,"Studying sequences where each term is found by multiplying the previous term by a constant ratio, and their sums.",sequences and series,Algebra,1_Curriculum csvs - Number.csv
7714227a-8214-4fff-a10f-72e83f90511d,proof by mathematical induction of simple identities,Using the principle of induction to prove formulas such as the sum of the first n natural numbers or finite geometric series.,proof techniques,Algebra,1_Curriculum csvs - Number.csv
a45043e4-7e83-44d5-b394-49b0f7a89fe9,proof by mathematical induction of inequalities,"Using induction to prove inequalities involving natural numbers, such as factorial and exponential inequalities.",proof techniques,Algebra,1_Curriculum csvs - Number.csv
f5785d86-4fc2-4d4c-9dcc-f8a3667cc7ad,proof by mathematical induction of factorisation results,Using induction to prove divisibility or factorization properties of algebraic expressions.,proof techniques,Algebra,1_Curriculum csvs - Number.csv
2e19200f-323b-42a6-abb7-47079f90baee,limits of sequences,Determining the value that a sequence approaches as the index goes to infinity.,sequences and series,Calculus/Analysis,1_Curriculum csvs - Number.csv
1ae2eff9-e90d-4eac-b326-b254b1aeb14c,sum to infinity of geometric series,Calculating the sum of an infinite geometric series when the common ratio's absolute value is less than one.,sequences and series,Algebra,1_Curriculum csvs - Number.csv
fb7e7412-e11f-422b-b0b9-44b7b2e9a23c,equality as a relationship between expressions,Understanding that equality means two expressions represent the same value or quantity.,equations and expressions,Algebra,1_Curriculum csvs - Number.csv
d0c4e5c7-67ff-4b5c-bb91-b3373eb7d9e2,calculating percentages,Finding a portion of a quantity expressed as a fraction of 100.,proportional reasoning,Number,1_Curriculum csvs - Number.csv
081b5d58-4ca2-4e60-90a1-219d0613f62c,"equivalence of fractions, decimals, and percentages","Converting and comparing numbers expressed as fractions, decimals, and percentages to understand proportional relationships.",number representation,Number,1_Curriculum csvs - Number.csv
b1e74b40-6e48-4dab-a915-7d02b01382ac,relationship between ratio and proportion,Understanding how ratios compare quantities and how proportions express equality of two ratios.,proportional reasoning,Number,1_Curriculum csvs - Number.csv
b4f5eadd-f345-45b9-a204-4d8a07da2d2e,checking results by order of magnitude and inverse operations,Verifying answers by estimating size and working backwards through calculations.,estimation and verification,Number,1_Curriculum csvs - Number.csv
f8fc8e47-8f55-4844-b194-b56610263887,making and justifying estimates and approximations,Using rounding and approximation strategies to simplify calculations and justify their reasonableness.,estimation and verification,Number,1_Curriculum csvs - Number.csv
df0e9dbe-4f17-4ada-9c0f-dbe83c607b60,presenting numerical answers to specified degrees of accuracy,Rounding or truncating answers to a required number of decimal places or significant figures.,estimation and verification,Number,1_Curriculum csvs - Number.csv
1649d21c-e898-4085-976c-e9ee0575535e,"indices as squares, cubes, square roots, and reciprocals","Representing numbers using powers such as squares (power 2), cubes (power 3), square roots (power 1/2), and reciprocals (power -1).",indices and exponents,Number,1_Curriculum csvs - Number.csv
