id,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
f36eadd7-c80e-42cb-84fc-1c60d53a98c1,097cb42c-4c49-4165-8239-15b48eb58f05,56aa7868-7d61-454b-971e-158aa1f79743,Cosine of angle difference formula,Product-to-sum formula for 2 cos A cos B,"Similarly, the product-to-sum formula for 2 cos A cos B depends on cos(A–B), so the cosine difference formula is also a prerequisite.",7_Leaving Cert Maths-Trig_Formulae.pdf
003146c5-f276-4a5d-bf26-ded9e3ab3d26,3a27c8ea-e142-4d15-a239-8e827b5dd4f8,35a1bf20-e670-4b6f-869b-8d7b8d0837f2,Sine of angle sum formula,Product-to-sum formula for 2 sin A cos B,"The product-to-sum formula for 2 sin A cos B is expressed in terms of sin(A+B) and sin(A–B), so understanding the sine sum formula is necessary.",7_Leaving Cert Maths-Trig_Formulae.pdf
e4468001-4ce7-4801-9c90-e6c20441e323,6d5c7afd-c666-4948-9ac2-229908fd6868,35a1bf20-e670-4b6f-869b-8d7b8d0837f2,Sine of angle difference formula,Product-to-sum formula for 2 sin A cos B,"Similarly, the product-to-sum formula for 2 sin A cos B depends on sin(A–B), so the sine difference formula is also a prerequisite.",7_Leaving Cert Maths-Trig_Formulae.pdf
3d242051-9c93-4612-ae6a-0598d213bc20,3688833b-c7de-4c0b-9888-6f2394081c36,5e09c106-d7e7-4742-ad2b-3ae5b31fd06a,Cosine of angle sum formula,Product-to-sum formula for 2 sin A sin B,"The product-to-sum formula for 2 sin A sin B is expressed in terms of cos(A–B) and cos(A+B), so the cosine sum formula is necessary.",7_Leaving Cert Maths-Trig_Formulae.pdf
a19ba4f3-a5c2-4e8e-9a78-3a2940bfdb5a,097cb42c-4c49-4165-8239-15b48eb58f05,5e09c106-d7e7-4742-ad2b-3ae5b31fd06a,Cosine of angle difference formula,Product-to-sum formula for 2 sin A sin B,"Similarly, the product-to-sum formula for 2 sin A sin B depends on cos(A–B), so the cosine difference formula is also a prerequisite.",7_Leaving Cert Maths-Trig_Formulae.pdf
f31115df-5f6b-40a4-889b-903b2d9b3f3d,3a27c8ea-e142-4d15-a239-8e827b5dd4f8,1b7cbfc0-30a1-4067-a9b0-daa1457c87a5,Sine of angle sum formula,Product-to-sum formula for 2 cos A sin B,"The product-to-sum formula for 2 cos A sin B is expressed in terms of sin(A+B) and sin(A–B), so the sine sum formula is necessary.",7_Leaving Cert Maths-Trig_Formulae.pdf
0f8a4a50-d112-41e4-88f9-3fe39ef6da18,6d5c7afd-c666-4948-9ac2-229908fd6868,1b7cbfc0-30a1-4067-a9b0-daa1457c87a5,Sine of angle difference formula,Product-to-sum formula for 2 cos A sin B,"Similarly, the product-to-sum formula for 2 cos A sin B depends on sin(A–B), so the sine difference formula is also a prerequisite.",7_Leaving Cert Maths-Trig_Formulae.pdf
d3c92521-e145-4005-b627-99a8f554968a,56aa7868-7d61-454b-971e-158aa1f79743,777085df-4b4d-4a4d-9f89-2013fb396e6f,Product-to-sum formula for 2 cos A cos B,Sum-to-product formula for cos A + cos B,"The sum-to-product formula for cos A + cos B expresses the sum in terms of products of cosines of half-angles, which is conceptually related to product-to-sum formulas and likely builds on them.",7_Leaving Cert Maths-Trig_Formulae.pdf
e9cc9e5e-a3cd-43c4-828d-747a0b3d7ad4,5e09c106-d7e7-4742-ad2b-3ae5b31fd06a,deec1eb8-1f35-4e82-8568-35a898dea18d,Product-to-sum formula for 2 sin A sin B,Sum-to-product formula for cos A – cos B,"The sum-to-product formula for cos A – cos B involves sines of half sums and differences, related to the product-to-sum identities involving sine products, indicating a prerequisite relationship.",7_Leaving Cert Maths-Trig_Formulae.pdf
292d4f84-50f0-4a44-a351-4ff859b7408a,35a1bf20-e670-4b6f-869b-8d7b8d0837f2,ed3ef232-91ef-4671-a494-78d94c06c0b5,Product-to-sum formula for 2 sin A cos B,Sum-to-product formula for sin A + sin B,"The sum-to-product formula for sin A + sin B expresses the sum as products of sines and cosines of half angles, related to product-to-sum formulas involving sine and cosine products.",7_Leaving Cert Maths-Trig_Formulae.pdf
e3060711-9b99-4ff8-b693-5e07b7202099,1b7cbfc0-30a1-4067-a9b0-daa1457c87a5,550d1a19-f886-4de0-b3de-bacbc17bdd43,Product-to-sum formula for 2 cos A sin B,Sum-to-product formula for sin A – sin B,"The sum-to-product formula for sin A – sin B expresses the difference as products of cosines and sines of half angles, related to product-to-sum formulas involving cosine and sine products.",7_Leaving Cert Maths-Trig_Formulae.pdf
e0380d16-b791-4a62-83ae-0ca88fc30dc9,a5355524-2fa8-4dfc-804b-8ebde71f80fd,8010ddf4-5c83-49d4-ac3f-f12185620850,Sine rule for triangle side ratios,Cosine rule for triangle side lengths,"The text lists the sine formula before the cosine formula and the cosine rule builds on understanding of triangle side ratios and angles, implying the sine rule is a prerequisite.",7_Leaving Cert Maths-Trig_Formulae.pdf
7e26d8db-6e8f-40a9-9847-ec465dbea8fd,1f7078b1-9434-4894-b9e2-867eae877dc8,c318537e-f049-4e87-8554-30c63e7c2234,circle drawing with given radius,use of compass in geometric constructions,"Drawing a circle of given radius requires using a compass, so understanding circle drawing is foundational to using the compass effectively in constructions.",4_Curriculum csvs - Geometry&Trig.csv
0015781a-64bf-4bd8-bce8-20421aaac081,69fcec90-ae91-4055-8d9d-1796e095594a,09616f1a-5d07-43fb-afaf-d62dda5c2b29,use of straight edge in geometric constructions,use of ruler in geometric constructions,Using a ruler to measure and draw straight lines builds on the basic skill of drawing straight lines with a straight edge.,4_Curriculum csvs - Geometry&Trig.csv
3603d2c6-66fe-46f3-a9b3-c8442d298c54,c318537e-f049-4e87-8554-30c63e7c2234,6fd3577d-62e0-4ec2-b641-4c813bdf986b,use of compass in geometric constructions,performing geometric constructions 16-21,Performing specific geometric constructions requires skillful use of the compass to draw arcs and circles accurately.,4_Curriculum csvs - Geometry&Trig.csv
6898373a-63d6-4a41-a81c-57af6ba9b72d,69fcec90-ae91-4055-8d9d-1796e095594a,6fd3577d-62e0-4ec2-b641-4c813bdf986b,use of straight edge in geometric constructions,performing geometric constructions 16-21,Performing specific geometric constructions requires accurate drawing of straight lines using a straight edge.,4_Curriculum csvs - Geometry&Trig.csv
ca931c31-e2dd-4194-93ac-05372622063c,09616f1a-5d07-43fb-afaf-d62dda5c2b29,6fd3577d-62e0-4ec2-b641-4c813bdf986b,use of ruler in geometric constructions,performing geometric constructions 16-21,Performing specific geometric constructions requires measuring lengths and drawing lines precisely using a ruler.,4_Curriculum csvs - Geometry&Trig.csv
7b25db1a-e047-4e5b-873f-9ef1b9cfccfe,010a0c35-5296-435b-aafe-f82622f6f671,6fd3577d-62e0-4ec2-b641-4c813bdf986b,use of protractor in geometric constructions,performing geometric constructions 16-21,Performing specific geometric constructions requires measuring and constructing angles accurately using a protractor.,4_Curriculum csvs - Geometry&Trig.csv
210c2360-a604-4695-b64d-d9552eea8257,17289349-2b9d-45a3-952c-0c525c86d19c,6fd3577d-62e0-4ec2-b641-4c813bdf986b,use of set square in geometric constructions,performing geometric constructions 16-21,Performing specific geometric constructions requires drawing perpendicular and parallel lines accurately using a set square.,4_Curriculum csvs - Geometry&Trig.csv
2ef41440-1462-4dd9-85d8-3bd831f2f431,0cba7d23-2526-468d-953a-e51c997eace4,3e8ad8e3-951d-4392-8663-48454c248266,use of logic and deductive reasoning terms,investigation and proof of theorems related to ratios,"Understanding terms such as theorem, proof, axiom, and corollary is necessary to investigate and prove theorems related to ratios.",4_Curriculum csvs - Geometry&Trig.csv
b7607076-9518-4a4f-be22-f4dfe9b100a7,3e8ad8e3-951d-4392-8663-48454c248266,d12c261f-08ea-44d0-a5b2-696eb6719515,investigation and proof of theorems related to ratios,Pythagorean theorem application in right-angled triangles,Proving theorems concerning ratios lays the foundation for understanding and applying the Pythagorean theorem in right-angled triangles.,4_Curriculum csvs - Geometry&Trig.csv
6afeef52-e2f5-4571-a0d0-65596dae6957,d12c261f-08ea-44d0-a5b2-696eb6719515,88d476f7-04c2-41ae-8390-49b8c8ee96d3,Pythagorean theorem application in right-angled triangles,use of trigonometric ratios in right-angled triangles,Applying trigonometric ratios in right-angled triangles requires prior understanding of the Pythagorean theorem to relate side lengths.,4_Curriculum csvs - Geometry&Trig.csv
2891280b-4f2e-4094-a430-35238c1a3f00,88d476f7-04c2-41ae-8390-49b8c8ee96d3,404e5d48-4cef-42c0-9fc6-4c8da7494904,use of trigonometric ratios in right-angled triangles,application of sine rule in triangle problems,Using the sine rule in any triangle builds on knowledge of trigonometric ratios developed in right-angled triangles.,4_Curriculum csvs - Geometry&Trig.csv
6e2d20ad-7bb1-49fd-b14d-185e21eed0aa,88d476f7-04c2-41ae-8390-49b8c8ee96d3,425e6aa7-f760-44be-942a-be7f38963bb1,use of trigonometric ratios in right-angled triangles,application of cosine rule in triangle problems,Using the cosine rule requires understanding trigonometric ratios initially learned in right-angled triangle contexts.,4_Curriculum csvs - Geometry&Trig.csv
d939bb35-a5c4-482a-9ec2-d0ed3038e227,b1ac786d-2429-47e9-a4f6-74a5435024c2,4c5f1b1c-815f-4a5b-bb5c-b332bbea5e7d,definition of sine and cosine for all angle values,definition of tangent function,Defining the tangent function as sine divided by cosine requires prior understanding of sine and cosine for all angle values.,4_Curriculum csvs - Geometry&Trig.csv
e0c4a675-3fb9-44cc-8bda-de3f507b98b4,b1ac786d-2429-47e9-a4f6-74a5435024c2,96963fd2-8f61-4911-a1fc-74f42a26d22e,definition of sine and cosine for all angle values,derivation of fundamental trigonometric formulae,Deriving fundamental trigonometric identities relies on the extended definitions of sine and cosine for all angle values.,4_Curriculum csvs - Geometry&Trig.csv
56b30b75-c6ad-437b-b4f6-a12c2af28c1e,96963fd2-8f61-4911-a1fc-74f42a26d22e,763d8e83-c9a9-44bf-8020-b26830e2fbe0,derivation of fundamental trigonometric formulae,application of trigonometric formulae 1-24,Applying a comprehensive set of trigonometric formulae depends on first deriving and understanding these fundamental identities.,4_Curriculum csvs - Geometry&Trig.csv
b8ef6e7c-fd11-47e3-a35c-1a41e3b6fdc9,96c124ad-3726-4a57-9a27-1fc756785a7d,b6bbaf40-3e11-488c-86cd-9b7185ee78f2,use of radian measure of angles,calculation of sector area of a circle,Calculating the area of a sector requires measuring angles in radians to apply the correct formulas.,4_Curriculum csvs - Geometry&Trig.csv
e047166b-5aa7-485f-a46e-3f3d10fa23c4,96c124ad-3726-4a57-9a27-1fc756785a7d,34854cc9-d64a-4373-bbf3-1a11a35dc38b,use of radian measure of angles,calculation of arc length of a circle,Determining arc length depends on understanding angle measure in radians to relate arc length to radius and angle.,4_Curriculum csvs - Geometry&Trig.csv
b44201bb-bf54-4e32-9a44-ec51f626bfa9,e8a71f47-2bfd-4641-9e09-408194b1f107,57d1f659-5564-4a1d-97b1-6048d10c1d96,coordinating the plane,recognition of linear equation in standard form,Recognizing linear equations in standard form requires understanding coordinate systems and how points are represented numerically.,4_Curriculum csvs - Geometry&Trig.csv
fa9ad769-74f3-47ef-952d-172373308c9b,e8a71f47-2bfd-4641-9e09-408194b1f107,bc4a0ff8-ec6e-49b8-a7e9-ca88aeb81eac,coordinating the plane,use of slope to determine parallelism,Using slope to determine parallelism requires knowledge of coordinate plane and how slope is calculated from coordinates.,4_Curriculum csvs - Geometry&Trig.csv
ae9b6580-ef70-42a6-8fee-c1257af91e1c,e8a71f47-2bfd-4641-9e09-408194b1f107,ec178aa4-851c-4c32-a012-872df6e839aa,coordinating the plane,use of slope to determine perpendicularity,Using slope to determine perpendicularity depends on understanding the coordinate plane and slope concept.,4_Curriculum csvs - Geometry&Trig.csv
7d483e33-da9e-48d5-b086-61f50bb0f625,e8a71f47-2bfd-4641-9e09-408194b1f107,76ed66c9-9b24-483b-b4ab-0dca16ce3f26,coordinating the plane,calculation of triangle area using coordinates,Calculating triangle area from coordinates requires understanding how points are represented in the plane numerically.,4_Curriculum csvs - Geometry&Trig.csv
cabfadd0-3d26-44d2-847f-d97e58d363d7,e8a71f47-2bfd-4641-9e09-408194b1f107,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,coordinating the plane,equation of a circle in center-radius form,Understanding the equation of a circle in center-radius form requires knowledge of coordinate plane and point representation.,4_Curriculum csvs - Geometry&Trig.csv
e70eb2d1-89ea-41a4-8077-9ce325967448,38ffcdfd-b8a1-4165-9d3c-b830997b1cdf,b0c9f4f0-c879-4d74-8106-158871cfd050,equation of a circle in center-radius form,equation of a circle in general form,"The general form of a circle's equation is derived from the center-radius form, so understanding the latter is prerequisite.",4_Curriculum csvs - Geometry&Trig.csv
b28a6de6-3b54-4666-9f87-16c7c82b2873,b0c9f4f0-c879-4d74-8106-158871cfd050,459e7a5b-c177-4b33-8801-44c54f84dd4a,equation of a circle in general form,solving problems involving line and circle intersections,Solving intersection problems requires understanding the general form of the circle's equation to find common points with lines.,4_Curriculum csvs - Geometry&Trig.csv
c02390ed-ab8b-4f43-89c8-235d9f61e20f,88d476f7-04c2-41ae-8390-49b8c8ee96d3,348dc4f2-9b02-4a57-85f5-1908ff43add9,use of trigonometric ratios in right-angled triangles,trigonometric calculation of triangle area,Calculating triangle area using trigonometry depends on applying trigonometric ratios in triangles.,4_Curriculum csvs - Geometry&Trig.csv
c326c52b-b3a9-4c28-b2b8-116344d06a97,f71ab822-51fb-431a-95dd-f6320843b09c,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,irrational numbers,complex numbers,Understanding irrational numbers is necessary before learning complex numbers since complex numbers include real parts which may be irrational.,91_Texts and tests 5 Index.pdf
8b7b067b-b21e-496e-a41a-9527aefb4c3e,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,a5a31f44-32bc-4cd9-a71e-749e31322b87,complex numbers,division of complex numbers,Knowledge of complex numbers is required before learning how to divide them.,91_Texts and tests 5 Index.pdf
bcde8bc0-9d54-4570-9571-56565b61eae0,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,8f9232c6-1398-40eb-afba-6cc3f1677990,complex numbers,equality of complex numbers,Understanding complex numbers is necessary to define and determine equality between them.,91_Texts and tests 5 Index.pdf
681ff3b5-f36d-40e8-8ff7-9fb743145ad7,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,6a158167-6b49-47f1-9ff6-00367ebb725d,complex numbers,Argand diagram representation of complex numbers,"The Argand diagram visually represents complex numbers, so understanding complex numbers is a prerequisite.",91_Texts and tests 5 Index.pdf
9b6a3ef0-fe20-4431-a152-126631275ac2,6a158167-6b49-47f1-9ff6-00367ebb725d,9539fa56-25fe-44bd-8053-e7043d1a5af0,Argand diagram representation of complex numbers,modulus of a complex number,"The modulus is defined as the distance from the origin in the Argand diagram, so understanding the diagram is necessary.",91_Texts and tests 5 Index.pdf
ee6b00f5-9856-4ae4-9dcd-a7707793f00b,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,e353f188-e88f-42b9-860b-8a3045e850be,complex numbers,transformations of complex numbers,"Transformations operate on complex numbers represented in the plane, so understanding complex numbers is required first.",91_Texts and tests 5 Index.pdf
7b35d06c-6cd5-4bda-9ba1-7a7a29d0a015,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,b88f2f7c-f91b-46f7-8552-a5e94dfaa5a1,complex numbers,conjugate roots theorem,"The conjugate roots theorem involves roots of polynomials which are complex numbers, so understanding complex numbers is necessary.",91_Texts and tests 5 Index.pdf
39dc8f21-6542-4d76-b842-cd09a3203348,d7c2ef09-af4c-47bc-a760-9cefa8afe3e4,b071388b-cabb-4705-b133-38dc5a5db53c,complex numbers,polar form of a complex number,"Polar form is a representation of complex numbers using modulus and argument, so complex numbers must be understood first.",91_Texts and tests 5 Index.pdf
4dc73a95-2745-4c41-bf8d-cf4c979b080f,b071388b-cabb-4705-b133-38dc5a5db53c,6815fbb9-736f-4dfb-aea7-9596b6ba5957,polar form of a complex number,products of complex numbers in polar form,Multiplying complex numbers in polar form requires understanding the polar representation first.,91_Texts and tests 5 Index.pdf
fd54b6dc-3f3b-4cdb-b784-39426792af2d,b071388b-cabb-4705-b133-38dc5a5db53c,adf6d7a3-fbd7-484f-b714-bab61e431d49,polar form of a complex number,quotients of complex numbers in polar form,Dividing complex numbers in polar form depends on understanding their polar representation.,91_Texts and tests 5 Index.pdf
4543eae9-2674-4420-b9f8-e7b48ce1eb97,b071388b-cabb-4705-b133-38dc5a5db53c,9cd2091a-76f9-4ef7-905c-04dfb8a88661,polar form of a complex number,De Moivre’s theorem,"De Moivre’s theorem expresses powers of complex numbers in polar form, so polar form must be understood first.",91_Texts and tests 5 Index.pdf
9cd8a4d7-d8bc-486a-8d30-32f7d34ffa59,9cd2091a-76f9-4ef7-905c-04dfb8a88661,5ec6a72a-fb88-4641-afe8-4a2c2ada39f7,De Moivre’s theorem,applications of De Moivre’s theorem,"Applications use De Moivre’s theorem to solve problems, so understanding the theorem is necessary first.",91_Texts and tests 5 Index.pdf
3f4dc83c-34fb-4dcb-b279-5908fdc20967,7b0e09e9-d003-469c-9459-9aacf4861ec2,dfee8c6b-cd76-4a02-8d95-79071bd6e657,enlargements in geometry,investigation of enlargements and area effects,The general concept of enlargements in geometry is foundational for the specific study of enlargements in the text.,91_Texts and tests 5 Index.pdf
cec40d24-575a-40b5-a356-e0e0122ba1e7,59ebbd9c-14c3-4023-b402-b1553cbc5713,69fcec90-ae91-4055-8d9d-1796e095594a,geometric constructions,use of straight edge in geometric constructions,General methods of geometric constructions underpin the specific constructions studied in the text.,91_Texts and tests 5 Index.pdf
4c0869a5-cb5a-426c-8d9f-d695ccce43b1,868b223b-5ae7-47e2-a6ac-bdf6eb48c5c5,f31aa80d-9e05-4286-b112-a5d6bd65f35c,antidifferentiation,integrating exponential and trigonometric functions,Antidifferentiation is the fundamental process needed before integrating specific types of functions like exponential and trigonometric.,91_Texts and tests 5 Index.pdf
ef400e14-0a55-4767-a5de-42c1db7c1ca0,f31aa80d-9e05-4286-b112-a5d6bd65f35c,f586df25-40e2-434b-9a0b-2ccc29ca7265,integrating exponential and trigonometric functions,applications of integration,Applying integration to solve problems requires prior knowledge of integrating exponential and trigonometric functions.,91_Texts and tests 5 Index.pdf
9da28913-8d64-4c7d-858b-cbd1bf66eb54,f586df25-40e2-434b-9a0b-2ccc29ca7265,a5d733d6-801e-454e-9f21-3de249269e33,applications of integration,definite integrals,Understanding applications of integration supports learning definite integrals which are used to calculate exact areas.,91_Texts and tests 5 Index.pdf
48c70bf0-3093-4c81-a59c-fb4e5f73e3d7,a5d733d6-801e-454e-9f21-3de249269e33,a83081fb-11c3-4335-ba21-10ac191fea30,definite integrals,finding areas by integration,Finding areas by integration relies on evaluating definite integrals over intervals.,91_Texts and tests 5 Index.pdf
124624d5-823f-4e07-a574-10f5144853c3,a83081fb-11c3-4335-ba21-10ac191fea30,1ef16901-413d-43e0-bb1d-0a637ad13e74,finding areas by integration,average value of a function,Calculating the average value of a function uses integration to find total area under the curve divided by interval length.,91_Texts and tests 5 Index.pdf
e424b597-8a0d-439c-9634-b05312450b46,d56c9ab6-db06-4c97-91cf-40c4fed0e732,ed0b5430-edf3-43c1-af8a-c0aca4092d57,tangents and increasing/decreasing functions,stationary points,Understanding tangents and function behavior is necessary before identifying stationary points where derivatives are zero.,91_Texts and tests 5 Index.pdf
d9555a37-47f2-447f-9313-5db847e144b0,ed0b5430-edf3-43c1-af8a-c0aca4092d57,66ad976d-b001-417c-b31e-f6f1d84325b9,stationary points,graphs of the derived (slope) function,"Graphs of the derivative function help analyze stationary points and their nature, so stationary points must be understood first.",91_Texts and tests 5 Index.pdf
f747aab9-a283-4409-999a-7dd34cb20f37,66ad976d-b001-417c-b31e-f6f1d84325b9,4071e5a1-c052-478e-89ae-587a3ca84795,graphs of the derived (slope) function,maximum and minimum problems,Using the derivative graph to find maxima and minima requires understanding the slope function and stationary points.,91_Texts and tests 5 Index.pdf
802713b7-05d3-4c02-b183-b38a8caaa3b0,4071e5a1-c052-478e-89ae-587a3ca84795,d3bb89fb-4dd0-443e-8a2c-e53f30567a7c,maximum and minimum problems,rates of change,Understanding maxima and minima supports comprehension of rates of change in various contexts.,91_Texts and tests 5 Index.pdf
d6da5b70-12df-4eac-8819-24c396381f9d,d3bb89fb-4dd0-443e-8a2c-e53f30567a7c,d0c6adb3-a000-4afd-82f0-e5ebf9a91831,rates of change,related rates of change,Related rates problems extend the concept of rates of change to multiple variables changing simultaneously.,91_Texts and tests 5 Index.pdf
da6153c5-6627-470a-8d0c-9a9e1d3b8897,3c50e13d-4090-49e7-b372-bc8585191555,7c5152aa-b3d1-4f7c-9627-405a379400ce,introduction to functions,composition of functions,Understanding basic functions is necessary before learning how to compose functions.,91_Texts and tests 5 Index.pdf
721ae666-daec-4212-9226-9f9d3de39e66,3c50e13d-4090-49e7-b372-bc8585191555,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,introduction to functions,types of functions,Knowing what functions are is required before classifying them into types.,91_Texts and tests 5 Index.pdf
f2e4c0ee-eb3c-4c71-a083-65bb8c0d4a2f,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,types of functions,inverse functions,Understanding function types aids in comprehending inverse functions which reverse the original function's effect.,91_Texts and tests 5 Index.pdf
2f3c41ba-c24f-49fd-8026-186d460181d1,880043b6-8e9f-48e4-9fda-4fd1e8b6fb71,ddd26c5b-417f-455e-8235-878ebdab22ed,inverse functions,sketching graphs of functions,Knowing inverse functions helps in sketching graphs that may involve inverses or transformations.,91_Texts and tests 5 Index.pdf
b17027bc-32b5-4f93-9c8a-79e7cb393891,3567b7c8-eab6-48a9-8eb4-fc9572d78f2e,56124fd7-04ce-4126-a4b2-af38d42688fd,types of functions,logarithmic functions,"Exponential and logarithmic functions are specific types of functions, so classification is a prerequisite.",91_Texts and tests 5 Index.pdf
c74d44ca-bac8-4e81-af33-0202873da45e,56124fd7-04ce-4126-a4b2-af38d42688fd,22bf3ea7-4bc6-470a-bd0a-e25574d15bfe,logarithmic functions,related graphs,"Related graphs often involve transformations of exponential and logarithmic functions, so understanding these functions is necessary.",91_Texts and tests 5 Index.pdf
6e370e49-39d4-4a95-8d6f-e1ca648a5192,7aaa33a2-4c20-418b-b5d7-0f5e54c64e69,4ebda873-959b-4f58-8ce9-28ba1c248c32,scatter diagrams,measuring correlation: line of best fit,Scatter diagrams are used to visualize data before measuring correlation and fitting lines.,91_Texts and tests 5 Index.pdf
419973dc-5f56-4fac-8e1c-b4f4b4516def,2106c5da-84b9-411f-894e-8d19635be87d,be3cf968-bea6-4935-a1cd-86ef09239d46,normal distribution,normal probability distributions,Understanding the normal distribution is necessary before applying it to probability problems.,91_Texts and tests 5 Index.pdf
e097088e-8ebf-4109-9578-2e4cc792f43f,be3cf968-bea6-4935-a1cd-86ef09239d46,3d22f501-4233-4841-870c-1586201d67b3,normal probability distributions,confidence interval for population proportion,Confidence intervals use normal probability distributions to estimate population parameters.,91_Texts and tests 5 Index.pdf
166a4d11-b312-4aa6-8823-3a4bbbb331b0,3d22f501-4233-4841-870c-1586201d67b3,b7cca55c-4581-48c0-956b-0209ca88431c,confidence interval for population proportion,hypothesis testing for population proportion,Hypothesis testing builds on confidence intervals to test assumptions about population proportions.,91_Texts and tests 5 Index.pdf
fe04b4a8-f254-4d63-a887-41f7619138fb,d2dfa54e-3387-4772-a0c4-baafb8d72547,903c0946-d928-4174-82ee-c85ea1dc1367,sampling distribution of the mean,confidence interval for a population mean,Confidence intervals for means rely on the central limit theorem to justify normality assumptions.,91_Texts and tests 5 Index.pdf
69fe30c9-572d-4772-ac25-9c01e65f0a30,903c0946-d928-4174-82ee-c85ea1dc1367,a0b1bdd9-5f16-4f5d-9e66-d0bac2567228,confidence interval for a population mean,hypothesis testing for a population mean,Hypothesis testing for means uses confidence intervals as a foundation for testing assumptions.,91_Texts and tests 5 Index.pdf
