id,prerequisite_id,dependent_id,prerequisite_name,dependent_name,explanation,source
713443ca-57c0-40b3-87e1-c50f2083f596,cded9dc9-1595-460f-abf0-419c883d3b48,591cbae8-68cc-4035-a3a6-ecb6cbf77d62,Pythagorean Identity,Sine Half-Angle Formula,The Sine Half-Angle Formula similarly relies on the Pythagorean Identity to express sine in terms of cosine.,7_Leaving Cert Maths-Trig_Formulae.pdf
a45e0675-1558-4195-a69d-35272b3b8f1d,539013bf-822b-479e-8ca2-463cb9688412,1d64fcc7-dfb5-4eb4-8bbd-3f220ec72f9f,Pythagorean Theorem Application,Trigonometric Ratios,"Understanding the Pythagorean Theorem is essential for applying trigonometric ratios in right-angled triangles, as these ratios are derived from the relationships established by the theorem.",4_Curriculum csvs - Geometry&Trig.csv
2a251fa5-0a9e-438b-a9fa-09dc9084e5c1,1d64fcc7-dfb5-4eb4-8bbd-3f220ec72f9f,87d33ce2-4072-4e5e-8d73-906777284bfa,Trigonometric Ratios,Sine Rule,"The Sine Rule is based on the understanding of trigonometric ratios, which relate the angles and sides of triangles.",4_Curriculum csvs - Geometry&Trig.csv
4db58d18-a193-4d0b-8d17-dc0e1141821a,1d64fcc7-dfb5-4eb4-8bbd-3f220ec72f9f,c5ad741f-1215-4fc2-aabc-5dbf0e10a2fb,Trigonometric Ratios,Cosine Rule,"The Cosine Rule also relies on the understanding of trigonometric ratios, as it connects the angles and sides of triangles.",4_Curriculum csvs - Geometry&Trig.csv
ee609427-1581-4f3e-8f89-32bc4ffd061e,87d33ce2-4072-4e5e-8d73-906777284bfa,a2610b47-f02e-4218-9c98-1c7d714bf656,Sine Rule,Area of a Triangle Using Trigonometry,The Area of a Triangle Using Trigonometry requires knowledge of the Sine Rule to relate angles and sides when calculating area.,4_Curriculum csvs - Geometry&Trig.csv
b8188a02-43f3-43e3-8c7a-8b1514779d5f,c5ad741f-1215-4fc2-aabc-5dbf0e10a2fb,a2610b47-f02e-4218-9c98-1c7d714bf656,Cosine Rule,Area of a Triangle Using Trigonometry,"The Area of a Triangle Using Trigonometry can also utilize the Cosine Rule to relate angles and sides, making it a prerequisite for certain area calculations.",4_Curriculum csvs - Geometry&Trig.csv
ad078d07-a362-4568-8f5a-bf6c225ce48e,9a9196de-a0be-48f7-a7cd-cbae7947fd34,69bd96a7-8936-4b54-a004-ef90bca55c42,Definition of Sine,Sine of Angle Sum,The Sine of Angle Sum formula is built upon the foundational understanding of the sine function as defined in right-angled triangles.,4_Curriculum csvs - Geometry&Trig.csv
e47070a5-ccc3-414e-810e-27b0218f0c84,497ce7dc-f55d-4cb9-b19a-70316b3db510,08ed7ac3-ab18-417a-ab63-923d21a6b845,Definition of Cosine,Cosine of Angle Sum,"The Cosine of Angle Sum formula relies on the definition of cosine in right-angled triangles, establishing a clear dependency.",4_Curriculum csvs - Geometry&Trig.csv
1263c187-e044-46f8-ac79-17ff2d76c8d3,24a78d25-2ced-4b87-a2dc-458b16afd0e2,f06d135e-6692-4292-a2c6-0ed0886b09d0,Definition of Tangent,Tangent of Angle Sum,"The Tangent of Angle Sum formula is based on the understanding of tangent as defined in right-angled triangles, indicating a strong prerequisite relationship.",4_Curriculum csvs - Geometry&Trig.csv
ef5603f0-11f2-4ebb-a4a4-cb03ed954537,b8cfd8bc-a0e4-44f9-997e-60c4889de156,d40e420c-c865-4baa-ab20-10cc15a3d4df,Natural Numbers,Integers,"Understanding natural numbers is essential for grasping the concept of integers, as integers include natural numbers along with zero and negative numbers.",1_Curriculum csvs - Number.csv
5b1f3ac4-9351-4755-87d6-ad3be10dfe34,d40e420c-c865-4baa-ab20-10cc15a3d4df,cada4a6b-75ec-41cd-819a-27ac8654c771,Integers,Rational Numbers,"A solid understanding of integers is necessary to comprehend rational numbers, as rational numbers are formed from ratios of integers.",1_Curriculum csvs - Number.csv
305228f6-c3cb-4948-a16c-bf1c2cf457d3,cada4a6b-75ec-41cd-819a-27ac8654c771,f3b347c9-5c3e-43b3-98d6-62dd7e7b563a,Rational Numbers,Real Numbers,"Real numbers encompass both rational and irrational numbers, thus a grasp of rational numbers is fundamental to understanding real numbers.",1_Curriculum csvs - Number.csv
51f437f0-3d82-43ad-9ebb-59744bf0e54f,cada4a6b-75ec-41cd-819a-27ac8654c771,83519505-c3e0-470b-a9b7-1748d510c7f1,Rational Numbers,Complex Numbers,"Understanding rational numbers is important before moving on to complex numbers, as complex numbers are built upon the foundation of real numbers, which include rational numbers.",1_Curriculum csvs - Number.csv
54b644b2-78a1-4995-94d4-baf9a84a2f5e,cada4a6b-75ec-41cd-819a-27ac8654c771,7c36bd6b-cfb8-45f9-98cf-36c77b65685a,Rational Numbers,Decimal Representation of Rational Numbers,"A comprehension of rational numbers is necessary to understand their decimal representations, which can be finite or repeating.",1_Curriculum csvs - Number.csv
8ce55bb7-5656-4911-a872-67c5b1d13f6c,cada4a6b-75ec-41cd-819a-27ac8654c771,0b8d0b96-fa23-4385-9a46-b0ed82f00329,Rational Numbers,Order of Operations,Mastery of operations with rational numbers is essential for applying the order of operations correctly in mathematical expressions.,1_Curriculum csvs - Number.csv
465f7ea9-f946-4991-8ac4-75ea22d9f5bc,0b8d0b96-fa23-4385-9a46-b0ed82f00329,d7350c6b-0981-47dd-bf19-3684afa86c51,Order of Operations,Arithmetic Operations,"Understanding the order of operations is crucial for performing arithmetic operations correctly, especially in complex expressions.",1_Curriculum csvs - Number.csv
6b826bd8-4fb7-4196-b70e-4140e2a1d2c4,aae033eb-a9b6-4e04-b3d2-e59d640c6f9c,5a8b98d2-a0fd-46c2-84a5-10ad5bd14585,Understanding of Fractions,Percentage Calculation,"A solid grasp of fractions is necessary to understand and calculate percentages, as percentages are essentially fractions of 100.",1_Curriculum csvs - Number.csv
1b90d5dc-0b06-47ba-855e-a359a389cca7,d5649b68-ee9c-4d58-85bc-372ad4843c2b,8b20bf25-ea55-43cb-acf0-a87b068fa412,Understanding of Sequences,Sum of an Arithmetic Series,"Recognizing patterns in sequences is fundamental for finding the sum of an arithmetic series, as it relies on understanding the properties of arithmetic sequences.",1_Curriculum csvs - Number.csv
1f3114f3-c229-42b3-a4f2-554db5db3e6d,d5649b68-ee9c-4d58-85bc-372ad4843c2b,0541d15e-7431-4698-80bb-fef990b49d42,Understanding of Sequences,Geometric Sequence,"A foundational understanding of sequences is necessary to differentiate and work with geometric sequences, which follow a specific multiplicative pattern.",1_Curriculum csvs - Number.csv
096fa879-64a4-408e-8d20-375d85dec760,9a9196de-a0be-48f7-a7cd-cbae7947fd34,1d64fcc7-dfb5-4eb4-8bbd-3f220ec72f9f,Definition of Sine,Trigonometric Ratios,"Trigonometric ratios are defined based on the sine, cosine, and tangent ratios in right-angled triangles, which rely on the definition of sine as the ratio of opposite side to hypotenuse.",8_Texts and Tests 4-Cut down.md
4c49fbcd-4b78-4509-b431-e9f6250ace71,497ce7dc-f55d-4cb9-b19a-70316b3db510,1d64fcc7-dfb5-4eb4-8bbd-3f220ec72f9f,Definition of Cosine,Trigonometric Ratios,"Trigonometric ratios include cosine, defined as the ratio of adjacent side to hypotenuse in right-angled triangles.",8_Texts and Tests 4-Cut down.md
cb5f2509-b63e-4dd8-aed6-d300ff288a00,24a78d25-2ced-4b87-a2dc-458b16afd0e2,1d64fcc7-dfb5-4eb4-8bbd-3f220ec72f9f,Definition of Tangent,Trigonometric Ratios,"Tangent is defined as the ratio of opposite side to adjacent side in right-angled triangles, forming part of the basic trigonometric ratios.",8_Texts and Tests 4-Cut down.md
d5318a17-acac-499f-b816-fc0c34e081be,87d33ce2-4072-4e5e-8d73-906777284bfa,87d33ce2-4072-4e5e-8d73-906777284bfa,Sine Rule,Sine Rule,Identities involving sides and angles of triangles use the Sine Rule to establish relationships between sides and angles.,8_Texts and Tests 4-Cut down.md
01c436c5-32ed-45ce-a80d-d97934d85d86,c5ad741f-1215-4fc2-aabc-5dbf0e10a2fb,87d33ce2-4072-4e5e-8d73-906777284bfa,Cosine Rule,Sine Rule,The Cosine Rule is used to derive identities involving sides and angles of triangles.,8_Texts and Tests 4-Cut down.md
d9f625bf-f923-4277-9a40-42aeda85dcdc,1d64fcc7-dfb5-4eb4-8bbd-3f220ec72f9f,8a115dc3-a65c-4dfb-9fd3-93ebaa20bccc,Trigonometric Ratios,compound angle formulae for sine and cosine,"Compound angle formulae express sine, cosine, and tangent of sums and differences of angles in terms of basic trigonometric ratios.",8_Texts and Tests 4-Cut down.md
0244b20e-96ab-4e1f-9fed-992d7198a392,8a115dc3-a65c-4dfb-9fd3-93ebaa20bccc,0ceca190-c420-4814-95ed-0cb966a58835,compound angle formulae for sine and cosine,Double Angle Formulae,Double angle formulae are special cases of compound angle formulae where the two angles are equal.,8_Texts and Tests 4-Cut down.md
b9374a74-d969-40d1-a950-92a17618f9ba,0ceca190-c420-4814-95ed-0cb966a58835,5619d9e8-773e-4f07-ac05-cd4abdcd11f3,Double Angle Formulae,Half-Angle Formulae,Half-angle formulae are derived from double angle formulae and express sine and cosine of half an angle.,8_Texts and Tests 4-Cut down.md
fbce01f8-2fec-47f2-ba1d-ba76145f6771,8a115dc3-a65c-4dfb-9fd3-93ebaa20bccc,57c25e56-9416-4167-bb3e-8f0499ca99cb,compound angle formulae for sine and cosine,sum-to-product and product-to-sum formulae,Sum-to-product and product-to-sum formulae are transformations based on compound angle identities.,8_Texts and Tests 4-Cut down.md
b41e720d-aa0d-4bf5-ad5c-41e38439856d,1d64fcc7-dfb5-4eb4-8bbd-3f220ec72f9f,babad99c-6556-45df-a5a5-d599eb0f2462,Trigonometric Ratios,"graphs of sine, cosine and tangent functions","Graphs of sine, cosine, and tangent functions are based on the definitions of these trigonometric ratios.",8_Texts and Tests 4-Cut down.md
c8703033-0a66-4b72-9e5e-af59f40f3dd9,babad99c-6556-45df-a5a5-d599eb0f2462,ea36f1df-272e-4ba6-b5fc-6dde47cd0f80,"graphs of sine, cosine and tangent functions",amplitude and period changes of trigonometric graphs,"Amplitude and period changes modify the basic sine and cosine graphs, requiring understanding of their original graphs.",8_Texts and Tests 4-Cut down.md
71fa9302-708b-494d-a36b-a52e365621e6,6ba8e585-12d7-4b0a-9d50-dc8340ccca2e,651be3bc-3dd1-4ceb-aff6-b02313e6482c,Graphs of trigonometric functions,general solution of trigonometric equations,General solutions of trigonometric equations are found by analyzing the periodic nature of trigonometric function graphs.,8_Texts and Tests 4-Cut down.md
af36cdcc-d225-4eb3-a52d-00064b5e1167,06542904-0639-40a1-9fe6-c2b9841b8c6a,052b9e3a-3586-4b8f-8fcf-e945697df000,addition and subtraction of polynomial expressions,Polynomial functions,"Polynomial functions are defined by polynomial expressions, so understanding expressions is prerequisite to functions.",8_Texts and Tests 4-Cut down.md
aad2d139-83c3-41db-b0fe-8d85b2dd139a,052b9e3a-3586-4b8f-8fcf-e945697df000,ecff8ae1-bd3e-4f6f-9cf1-4340f501af0e,Polynomial functions,Factorising algebraic expressions,Factorising is used to simplify and solve polynomial functions and equations.,8_Texts and Tests 4-Cut down.md
08a3a15d-f4f6-4c59-bfa8-97cb9e7514ee,ecff8ae1-bd3e-4f6f-9cf1-4340f501af0e,bb5d2d12-3743-49b8-a612-8a140aef6a74,Factorising algebraic expressions,Simplifying algebraic fractions,Simplifying algebraic fractions requires factorising numerator and denominator expressions.,8_Texts and Tests 4-Cut down.md
5e68a23c-738d-4879-9508-3dafaad36bc7,06542904-0639-40a1-9fe6-c2b9841b8c6a,dd522049-06e5-4b5c-9864-842fe6ea5874,addition and subtraction of polynomial expressions,Binomial expansions,Binomial expansions are expansions of polynomial expressions of binomial form.,8_Texts and Tests 4-Cut down.md
20c14976-8fa3-4578-9ac4-ff0ab28bba15,dd522049-06e5-4b5c-9864-842fe6ea5874,5fedf402-cd7b-469b-b2e1-6de68670dff6,Binomial expansions,partial fraction decomposition using algebraic identities,Algebraic identities often involve binomial expansions and their generalizations.,8_Texts and Tests 4-Cut down.md
08efe104-2dab-47a3-94e7-2597259700f9,5fedf402-cd7b-469b-b2e1-6de68670dff6,652f281c-90e7-411c-8d15-0601e9f6ccb1,partial fraction decomposition using algebraic identities,manipulating formulae to make a variable the subject,Manipulating formulae often uses algebraic identities to rearrange and simplify expressions.,8_Texts and Tests 4-Cut down.md
94dd779b-054b-4dcb-ba09-a5ab1941c1a0,06542904-0639-40a1-9fe6-c2b9841b8c6a,4a5abcc7-6521-49f2-a873-63092ef8e635,addition and subtraction of polynomial expressions,Solving equations,Solving polynomial equations requires understanding polynomial expressions and factorisation.,8_Texts and Tests 4-Cut down.md
4eb4083a-26eb-4e46-ac45-301e837823d6,4a5abcc7-6521-49f2-a873-63092ef8e635,ee3ea5c2-3b22-4cc7-85c7-0595da40290d,Solving equations,Solving simultaneous linear equations,Solving simultaneous linear equations builds on solving single linear equations.,8_Texts and Tests 4-Cut down.md
87220614-8e4f-4227-a48e-c31cf51f8ed3,4a5abcc7-6521-49f2-a873-63092ef8e635,b112676e-0939-4ec6-bfd4-d3fa040747ba,Solving equations,solving quadratic equations by factorisation,Solving quadratic equations extends solving linear equations to second degree polynomials.,8_Texts and Tests 4-Cut down.md
9db9b7cd-ffcc-49e9-b858-806e3cb98762,b112676e-0939-4ec6-bfd4-d3fa040747ba,e91dd20a-8aca-4463-af85-803d9da9d576,solving quadratic equations by factorisation,nature of quadratic roots,Understanding the nature of roots depends on solving quadratic equations and discriminant analysis.,8_Texts and Tests 4-Cut down.md
8a6eeb54-71ba-4ea2-8990-1d7ec1648890,b112676e-0939-4ec6-bfd4-d3fa040747ba,6d2a62f5-1f52-455e-9f21-a6da1fbe3a98,solving quadratic equations by factorisation,Solving quadratic and linear equations in context,Applying quadratic and linear equations to real-life problems requires solving these equations first.,8_Texts and Tests 4-Cut down.md
72e67d87-f886-445d-8999-60a45c9ef6b7,b112676e-0939-4ec6-bfd4-d3fa040747ba,78fc52cb-bb57-4525-a865-5b7af125586a,solving quadratic equations by factorisation,Forming quadratic equations from their roots,Forming quadratic equations from roots requires understanding quadratic equations and their solutions.,8_Texts and Tests 4-Cut down.md
b35e1652-3019-4adb-8605-496074110b85,78fc52cb-bb57-4525-a865-5b7af125586a,8de66217-5ff6-4d68-8f6d-524d32a8e4b7,Forming quadratic equations from their roots,Max and min of quadratic graphs,Finding maxima and minima of quadratic graphs builds on the properties of quadratic equations.,8_Texts and Tests 4-Cut down.md
c82417bd-d8f8-4745-970e-f866a7c483c3,b4beca11-f8d5-4aaf-93a1-08d369539f8d,e393f2ee-5a52-4ac5-a506-3ddc9b559e1d,surds simplification,solving algebraic surd equations,Solving algebraic surd equations requires simplifying surds and rationalising expressions.,8_Texts and Tests 4-Cut down.md
c919c2db-109d-4467-8e8f-4b5dd2729c3c,b112676e-0939-4ec6-bfd4-d3fa040747ba,533305a7-bfa3-41dc-b304-e557ea5edf15,solving quadratic equations by factorisation,factor theorem,"The factor theorem is used to factorise polynomials and find roots, building on solving quadratic and higher degree equations.",8_Texts and Tests 4-Cut down.md
857bd7c6-2688-4c85-90fe-8be0ff6349ca,533305a7-bfa3-41dc-b304-e557ea5edf15,c93fcad7-aae2-4b85-8e49-05076ec82d76,factor theorem,factorising cubic polynomials using factor theorem,Factorising cubic polynomials uses the factor theorem to find factors and roots.,8_Texts and Tests 4-Cut down.md
11fc8a4f-f326-4ba2-8a5c-25c1142750c3,c93fcad7-aae2-4b85-8e49-05076ec82d76,2be23041-6d64-4e37-8ab8-2008029f6fc2,factorising cubic polynomials using factor theorem,graphs of cubic polynomials,Understanding graphs of cubic polynomials requires knowledge of factorisation and roots.,8_Texts and Tests 4-Cut down.md
a1072c76-8b82-4c7c-9aec-01956d17cd50,06542904-0639-40a1-9fe6-c2b9841b8c6a,78581431-c9f4-4514-b952-88ab966d7527,addition and subtraction of polynomial expressions,differentiation from first principles,Differentiation from first principles is applied to polynomial functions starting from polynomial expressions.,8_Texts and Tests 4-Cut down.md
f55fad89-f263-4144-9053-f55c888f65ef,78581431-c9f4-4514-b952-88ab966d7527,e00905ac-dae1-4a97-8955-859c509ad039,differentiation from first principles,Differentiation by rule,Differentiation by rule is a more efficient method building upon differentiation from first principles.,8_Texts and Tests 4-Cut down.md
8210b960-feb3-4160-a0c1-fbae94e24683,e00905ac-dae1-4a97-8955-859c509ad039,39a682a5-9790-48d5-a882-388a587a1d9c,Differentiation by rule,product rule for differentiation,"The product rule is a specific differentiation rule for products of functions, building on basic differentiation.",8_Texts and Tests 4-Cut down.md
7feb6935-2779-402f-a2b2-09e7d4b47afd,e00905ac-dae1-4a97-8955-859c509ad039,ca6452ca-ee95-4fc4-a00c-9ffa6910f8a5,Differentiation by rule,quotient rule for differentiation,"The quotient rule is a specific differentiation rule for quotients of functions, building on basic differentiation.",8_Texts and Tests 4-Cut down.md
3d7d5c68-6fc9-46c6-a783-6e0ca1cd8410,e00905ac-dae1-4a97-8955-859c509ad039,c618e22d-0c92-4b08-aa0a-1305ba378254,Differentiation by rule,chain rule for differentiation,"The chain rule is used to differentiate composite functions, extending basic differentiation rules.",8_Texts and Tests 4-Cut down.md
3ff06b1c-c870-4120-b1da-82cf337fda7f,e00905ac-dae1-4a97-8955-859c509ad039,d587ff13-b8e8-4a54-8204-fc92eba8feca,Differentiation by rule,"derivatives of sine, cosine and tangent",Derivatives of basic trigonometric functions are specific applications of differentiation rules.,8_Texts and Tests 4-Cut down.md
eae448aa-d6cf-4dd5-87b4-91d4d6d745f1,d587ff13-b8e8-4a54-8204-fc92eba8feca,fb0451b6-cb3f-4f7a-8efb-a124e3bb586b,"derivatives of sine, cosine and tangent",inverse trigonometric functions,"Differentiation of inverse trig functions builds upon the derivatives of sine, cosine, and tangent.",8_Texts and Tests 4-Cut down.md
7df1fefb-757f-4355-b8c2-a4beb56fab8d,e00905ac-dae1-4a97-8955-859c509ad039,b791b9d5-6101-44be-b762-5d8a3782db37,Differentiation by rule,Differentiation of exponential functions,Differentiation of exponential functions applies differentiation rules to exponential forms.,8_Texts and Tests 4-Cut down.md
0584caba-398e-45ed-9667-2949d257321e,e00905ac-dae1-4a97-8955-859c509ad039,5ab402db-eac3-4f7d-aaac-2dae4ce8914d,Differentiation by rule,Differentiation of logarithmic functions,Differentiation of logarithmic functions uses differentiation rules and properties of logs.,8_Texts and Tests 4-Cut down.md
7ce154f8-99df-49b6-9c9a-69e57252fe7f,06542904-0639-40a1-9fe6-c2b9841b8c6a,9f0cced4-f8c7-425d-a77f-60d488934c6e,addition and subtraction of polynomial expressions,Arithmetic Sequence,Arithmetic sequences are linear sequences that can be expressed as polynomial functions of degree 1.,8_Texts and Tests 4-Cut down.md
8b931a50-afa7-4c04-977f-de4561f39c0c,9f0cced4-f8c7-425d-a77f-60d488934c6e,8b20bf25-ea55-43cb-acf0-a87b068fa412,Arithmetic Sequence,Sum of an Arithmetic Series,"Arithmetic series are sums of terms of arithmetic sequences, so understanding sequences is prerequisite.",8_Texts and Tests 4-Cut down.md
1a34b072-74c2-44fa-8d7b-fd451d4f6666,0541d15e-7431-4698-80bb-fef990b49d42,7ea521e8-de2f-4526-9f46-027ca4dc8c8e,Geometric Sequence,Geometric series,"Geometric series are sums of terms of geometric sequences, so understanding sequences is prerequisite.",8_Texts and Tests 4-Cut down.md
45d5caa7-07ad-4015-abf2-069186e52567,7ea521e8-de2f-4526-9f46-027ca4dc8c8e,ddc4529c-efc3-4582-a583-48f4988292c0,Geometric series,Recurring decimals,"Recurring decimals can be expressed as infinite geometric series, requiring understanding of geometric series.",8_Texts and Tests 4-Cut down.md
6da37d67-e773-49c6-9726-742862010f9c,9f0cced4-f8c7-425d-a77f-60d488934c6e,00655b1a-b00d-430e-8441-afa68912d4d2,Arithmetic Sequence,Number patterns - Revisited,"Number patterns include arithmetic sequences and their generalizations, so sequences are prerequisite.",8_Texts and Tests 4-Cut down.md
2d536446-8616-4c9a-821d-0e2ed75f23a2,0541d15e-7431-4698-80bb-fef990b49d42,00655b1a-b00d-430e-8441-afa68912d4d2,Geometric Sequence,Number patterns - Revisited,"Number patterns include geometric sequences and their generalizations, so sequences are prerequisite.",8_Texts and Tests 4-Cut down.md
6bf50cda-3c98-46aa-9b7f-3abb918472fc,00655b1a-b00d-430e-8441-afa68912d4d2,024511b6-57a8-4872-be83-34387412a174,Number patterns - Revisited,cubic polynomial expression,Cubic polynomial expressions can model number patterns with constant third differences.,8_Texts and Tests 4-Cut down.md
d1ddb5d0-2c58-4ddc-a680-93258ddd5df7,dad375d8-6843-4c95-b675-48bd04e15be3,7f7a9202-f230-4217-a716-b1303813882b,Coordinate Geometry: The Line,Equation of a circle with centre not at origin,Finding the equation of a circle with centre not at origin requires coordinate geometry concepts such as distance and midpoint.,8_Texts and Tests 4-Cut down.md
87254bb3-96ee-4f77-868e-00b971c447c0,7f7a9202-f230-4217-a716-b1303813882b,38028c56-6b5b-47aa-ba1e-cbfdf0372ca2,Equation of a circle with centre not at origin,Finding the equation of a circle,Finding the equation of a circle requires knowledge of the general form of the circle equation and the centre-radius form.,8_Texts and Tests 4-Cut down.md
5a474a55-bed9-4a54-b207-1f4a352486c6,dad375d8-6843-4c95-b675-48bd04e15be3,b63c8a0a-66ae-4b70-a971-8afeb5e5ae8f,Coordinate Geometry: The Line,Tangents to a circle,Finding tangents to a circle involves coordinate geometry concepts such as slope and perpendicularity.,8_Texts and Tests 4-Cut down.md
3d1cf3a3-dbb7-4809-be20-769da7ba7a8c,b63c8a0a-66ae-4b70-a971-8afeb5e5ae8f,20b7c296-95c2-4e41-82f1-12223ef88a34,Tangents to a circle,length of tangent from a point to a circle,"Length of tangent is found using the right triangle formed by radius and tangent, requiring knowledge of tangents and distance.",8_Texts and Tests 4-Cut down.md
3f6338ee-f1aa-4dba-b1af-d9b802cdbcb7,dad375d8-6843-4c95-b675-48bd04e15be3,44baa2ae-51b1-4624-a498-6aed3992ad27,Coordinate Geometry: The Line,Points of intersection of a line and a circle,Finding points of intersection requires solving simultaneous equations of line and circle.,8_Texts and Tests 4-Cut down.md
3db8d3c8-8e6a-4b39-bf7d-68bfee83d684,44baa2ae-51b1-4624-a498-6aed3992ad27,83b98e34-17ed-459b-805f-f26662862993,Points of intersection of a line and a circle,common chord of two circles,"The common chord is the line through points of intersection of two circles, requiring knowledge of intersections.",8_Texts and Tests 4-Cut down.md
95b15c52-c094-4b8b-9d75-30629fba4fab,dad375d8-6843-4c95-b675-48bd04e15be3,7d3bbcfe-5c2c-4b6c-9563-b5a8c4dd3a4c,Coordinate Geometry: The Line,circles touching externally,"Determining touching circles uses distance between centres and radii, requiring coordinate geometry and circle properties.",8_Texts and Tests 4-Cut down.md
aecf2830-f5ab-40a7-b168-9f4e7b165f36,dad375d8-6843-4c95-b675-48bd04e15be3,297c53a6-75dc-4217-8a41-38ac13a0cc7b,Coordinate Geometry: The Line,Chords and circles,Properties of chords and their relation to the centre require coordinate geometry concepts.,8_Texts and Tests 4-Cut down.md
f11c5765-9266-4f80-8dd1-4388cd2a2a18,dad375d8-6843-4c95-b675-48bd04e15be3,6c62e1b6-770d-42fa-9777-7ed907223cb1,Coordinate Geometry: The Line,Circles touching the x-axis or y-axis,"Circles touching axes have centres and radii related to the axes, requiring coordinate geometry knowledge.",8_Texts and Tests 4-Cut down.md
6a1ab800-4529-4b0b-873c-c7e463801254,06c332c8-cd3e-46d7-9a1f-222c510d345e,83519505-c3e0-470b-a9b7-1748d510c7f1,Irrational Numbers,Complex Numbers,Understanding irrational numbers and surds is foundational before extending number systems to include imaginary and complex numbers.,9_Texts and tests 5- Cut down.md
a69ac5e6-a326-4a17-a0fe-7718e2dae8b2,83519505-c3e0-470b-a9b7-1748d510c7f1,91640faf-dbdb-4c36-9883-d74243daa606,Complex Numbers,Division of complex numbers using conjugates,Division of complex numbers requires understanding complex conjugates and their properties.,9_Texts and tests 5- Cut down.md
63df1278-de26-4d60-a267-af0a4b8c0a81,83519505-c3e0-470b-a9b7-1748d510c7f1,e26ba682-4562-4925-a28a-70ca73b121ac,Complex Numbers,Argand diagram representation of complex numbers,Plotting complex numbers on the Argand diagram requires understanding their rectangular form.,9_Texts and tests 5- Cut down.md
