id,name,explanation,broader_concept,strand,source
90449411-8687-43c1-8911-7eeaffba6290,use of compass in geometric constructions,Employing a compass to draw arcs and circles accurately in geometric constructions.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
6a4d44c4-4e28-47b2-b575-3e2aa3da290f,use of ruler in geometric constructions,Applying a ruler to measure lengths and draw straight lines with precision in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
896ce02e-8825-41aa-abad-4e176dcdd38d,use of protractor in geometric constructions,Using a protractor to measure and construct angles accurately in geometric diagrams.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
4c525f71-3b23-4d63-b613-374d14d36fe4,use of set square in geometric constructions,Employing a set square to draw perpendicular and parallel lines and specific angle measures in constructions.,Geometric constructions,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
248eb655-9696-4c47-81d3-fef220515170,coordinate plane plotting,"Locating and plotting points on the Cartesian coordinate plane using ordered pairs (x, y).",Coordinate geometry basics,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
40428d6f-c4f3-40ac-9365-9f2fe1b81794,linear relationship representation in tables,Representing linear relationships between variables using numerical tables showing input-output pairs.,Linear functions,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
398c85fc-a609-4f8d-9afb-5689139c3bed,linear relationship representation in graphs,Plotting linear relationships on coordinate axes to visualize the relationship between variables.,Linear functions,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
5018b94f-5e7d-4ac5-995f-cd81403c0e9e,slope as rate of change,Understanding the slope of a line as the rate at which the dependent variable changes with respect to the independent variable.,Linear functions,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
21ebb256-e47c-4899-96c8-9c8036b8ede1,interpretation of start value in linear functions,Recognizing the y-intercept as the initial value or starting point of a linear relationship in real-life contexts.,Linear functions,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
4900f6cc-8865-473a-b221-59e3ccc5d5e4,point of intersection of two linear graphs,"Identifying the coordinate point where two linear graphs meet, representing the solution to simultaneous equations.",Systems of linear equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
812bf283-6ff9-4aef-8ea6-dfe10c9dfb08,strategies for solving two linear relationships,"Using graphical, numerical, or mental methods to find solutions to problems involving two linear equations.",Systems of linear equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
394a69c5-0f8f-4580-986d-bc193ccdc536,application of Pythagoras theorem in right-angled triangles,"Using the Pythagorean theorem to find missing side lengths in right-angled triangles, especially in height and distance problems.",Right-angled triangle properties,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
f8ee3f19-7460-496d-ab4c-129091474ddc,use of trigonometric ratios in right-angled triangles,"Applying sine, cosine, and tangent ratios to find unknown sides or angles in right-angled triangles.",Right-angled triangle properties,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
5cf076c8-af72-46a6-ac3b-106815b31dd5,identification of axes of symmetry in shapes,"Locating lines that divide shapes into mirror-image halves, demonstrating symmetry.",Symmetry,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
c9c36283-3cf3-4ce6-99ea-3a8607a81bc7,recognition of images under translation,Understanding how points and shapes move uniformly in a given direction without rotation or reflection.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
cb3259ac-febb-42bd-86fd-e153eab1ac6e,recognition of images under central symmetry,Identifying points and shapes reflected through a central point producing congruent images.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
7dad54ce-6b37-4ddc-aa19-9fdd91ca57ee,recognition of images under axial symmetry,Identifying points and shapes reflected across a line (axis) producing mirror images.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
2c3c925a-69f6-4236-9169-0282f2e6da39,recognition of images under rotation,Understanding how points and shapes turn about a fixed point through a specified angle and direction.,Transformations,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
b5673cdd-9d80-4625-9efa-82f30985ccdf,investigation of enlargements with scale factor k,"Studying how shapes change size by a scale factor k, where k is a positive rational number, affecting dimensions and area.",Enlargements and scale factors,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
0f2b384a-c3f5-420f-93eb-9133ea7fb1b9,centre of enlargement in enlargements,The fixed point from which all points of a shape are expanded or contracted during an enlargement.,Enlargements and scale factors,Transformation geometry,4_Curriculum csvs - Geometry&Trig.csv
427f9920-250e-4f54-a0cd-f2d9f1187788,proof by contradiction,"A deductive reasoning method where the negation of a statement is assumed and shown to lead to a contradiction, thereby proving the original statement true.",Logical reasoning and proof techniques,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
36511a4a-eff9-475e-9c4b-3f1fba7f8253,"use of theorem, proof, axiom, corollary, converse, implies in geometry",Understanding and applying fundamental logical terms and structures used in geometric reasoning and proofs.,Logical reasoning and proof techniques,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
2698a1cf-9bbc-42a5-83c4-3a03c6b76d08,proof of theorems concerning ratios in geometry,Demonstrating geometric theorems that involve proportional relationships between segments or areas.,Ratio properties in geometry,Synthetic geometry,4_Curriculum csvs - Geometry&Trig.csv
d0f7a00f-17d0-47f6-98b1-68ca0d23bbe9,use of slope to determine parallelism of lines,Showing that two lines are parallel if and only if their slopes are equal.,Properties of lines,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
30e19d7f-eb09-40bb-871e-2e235fa50d17,use of slope to determine perpendicularity of lines,Showing that two lines are perpendicular if the product of their slopes is -1.,Properties of lines,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
3d06ac56-0ae0-49ac-9a5d-65b684c8acf9,recognition of linear equation in standard form ax + by + c = 0,Identifying and understanding the general form of a linear equation representing a straight line in the plane.,Linear equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
36f9f1d3-fe01-41e9-a1c5-82d45090e5ab,calculation of area of triangle using coordinates,Finding the area of a triangle given the coordinates of its vertices using coordinate geometry formulas.,Area calculation,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
f384d529-5bc1-495b-bf1b-fc16006505a2,equation of circle in center-radius form (x-h)^2 + (y-k)^2 = r^2,"Representing a circle with center (h,k) and radius r as the set of points satisfying this equation.",Circle equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
2b46c73b-5d05-4521-a7a9-90b28fe2a7e3,equation of circle in general form x^2 + y^2 + 2gx + 2fy + c = 0,"Expressing a circle in expanded form where the center and radius can be derived from coefficients g, f, and c.",Circle equations,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
6eb1e05f-d4d0-4663-a4a0-a485bac319d1,perpendicular distance from a point to a line,Calculating the shortest distance between a given point and a specified line in the coordinate plane.,Distance and measurement in coordinate geometry,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
dcf081b9-127d-468a-b3d2-fa98cbf31dc0,angle between two lines,Determining the measure of the angle formed where two lines intersect using their slopes.,Angle measurement in coordinate geometry,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
7c3618f6-b6a4-4060-81f3-04aa4c7945f1,internal division of a line segment in ratio m:n,Finding a point on a line segment that divides it internally into parts proportional to m and n.,Ratio and proportion in coordinate geometry,Co-ordinate geometry,4_Curriculum csvs - Geometry&Trig.csv
550f8fd6-cc58-47b2-82b7-64860033e2d8,use of Pythagoras theorem in 2D problem solving,Applying the Pythagorean theorem specifically to two-dimensional geometric problems to find missing lengths.,Right-angled triangle properties,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
80651f46-5d20-4f8b-8296-4285f9e567b8,calculation of triangle area using trigonometry,Finding the area of a triangle using formulas involving sine of an included angle and side lengths.,Area calculation,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
0f4d4498-0c7e-4b9f-900a-ffffde40402e,application of sine rule in triangle problem solving,Using the sine rule to find unknown sides or angles in any triangle based on ratios of sides to sines of opposite angles.,Triangle solution methods,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
742975c3-7444-442a-9b15-db7ac53374a2,application of cosine rule in triangle problem solving,Using the cosine rule to find unknown sides or angles in any triangle based on side lengths and included angle cosine.,Triangle solution methods,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
73a18e04-fd5c-4c8a-a817-41329f6efc35,definition of sine and cosine functions for all angle values,"Extending the definitions of sine and cosine to all real values of angles, including beyond acute angles, typically using the unit circle.",Trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
59426858-6b8c-4370-9041-9a89ee081731,definition of tangent function,Defining the tangent of an angle as the ratio of sine to cosine or as the slope of the line forming the angle with the x-axis.,Trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
ad6e217f-de13-4918-b957-d4b89d100669,area of sector of a circle,Calculating the area of a sector (a 'slice') of a circle based on the radius and the central angle in radians or degrees.,Circle measurements,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
7d3ae842-a582-4d75-8944-f1db60b48f74,length of arc of a circle,Finding the length of an arc of a circle using the radius and the measure of the central angle in radians or degrees.,Circle measurements,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
97241068-dcc6-44ba-a240-10b04c440b01,trigonometric ratios in surd form,"Expressing sine, cosine, and tangent values in exact surd (irrational root) form rather than decimal approximations.",Trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
98f72781-cca7-4cc0-a353-70eb98449efd,application of trigonometry in 3D problem solving,Using trigonometric concepts and ratios to solve problems involving three-dimensional figures and spatial reasoning.,Trigonometric problem solving,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
7a585764-fa7a-4e4e-97f4-5218ec5f9925,graphing sine function,"Plotting the sine function over an interval to understand its periodic nature, amplitude, and zeros.",Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
5a77e00d-8c53-4ae9-afd8-0754f2008b8c,graphing cosine function,"Plotting the cosine function over an interval to understand its periodic nature, amplitude, and zeros.",Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
236eeb39-6653-4012-9719-ffeb0a86c788,graphing tangent function,"Plotting the tangent function over an interval, noting its periodicity, asymptotes, and zeros.",Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
354e030c-9aef-495f-91ae-25d546342a5b,graphing trigonometric functions of form f(θ) = a + b sin(cθ),"Plotting sine functions with vertical shifts, amplitude changes, and frequency changes determined by parameters a, b, and c.",Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
5db05a96-50f5-45c2-971e-a5e47fa9f881,graphing trigonometric functions of form g(θ) = a + b cos(cθ),"Plotting cosine functions with vertical shifts, amplitude changes, and frequency changes determined by parameters a, b, and c.",Graphing trigonometric functions,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
56dbea9b-dca7-4232-8f8f-75365994fea5,solving trigonometric equations Sin nθ = 0,"Finding all angle solutions θ where the sine of n times θ equals zero, including general solutions.",Trigonometric equations,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
f0e23956-9570-4f49-b3f7-ea378f6ca029,solving trigonometric equations Cos nθ = 1/2,"Finding all angle solutions θ where the cosine of n times θ equals one half, including general solutions.",Trigonometric equations,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
fdbc30c3-1428-4580-8e60-d914c409b2ce,use of radian measure of angles,"Measuring angles in radians, where one radian is the angle subtended by an arc equal in length to the radius of the circle.",Angle measurement,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
f91fb790-3a29-4988-9aa6-c823851ba508,derivation of fundamental trigonometric formulae,"Proving key trigonometric identities and formulas that relate sine, cosine, tangent, and their combinations.",Trigonometric identities,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
98414208-bbe0-4939-92bc-f295999e2fe7,application of trigonometric formulae 1-24,Using a comprehensive set of trigonometric identities and formulas to solve various problems.,Trigonometric identities,Trigonometry,4_Curriculum csvs - Geometry&Trig.csv
b75792a7-a8d8-4931-ba95-d88587ba96b2,2.1 Synthetic geometry,Concept referenced in relationship: 2.1 Synthetic geometry,Unknown,Unknown,4_Curriculum csvs - Geometry&Trig.csv
34b06b44-313f-4387-9b60-75d55ddc24ee,natural numbers (N),"The set of positive integers starting from 1, used for counting and ordering.",number sets,Number,1_Curriculum csvs - Number.csv
aca1dd19-14db-48cd-b1e1-4b719f3ebc9d,integers (Z),"The set of whole numbers including positive, negative numbers and zero.",number sets,Number,1_Curriculum csvs - Number.csv
96ef570e-3d7c-46fb-b332-07cf4e90f0c6,rational numbers (Q),"Numbers that can be expressed as the quotient of two integers, including fractions and decimals that are terminating or repeating.",number sets,Number,1_Curriculum csvs - Number.csv
f85dc19c-ebe5-4241-91b8-ad1846dd0799,irrational numbers,"Numbers that cannot be expressed as a ratio of two integers and have non-terminating, non-repeating decimal expansions.",number sets,Number,1_Curriculum csvs - Number.csv
9156c986-4fbb-462e-8de9-f1f11ea8be9c,real numbers (R),"The set of all rational and irrational numbers combined, representing all points on the number line.",number sets,Number,1_Curriculum csvs - Number.csv
78534239-d4d2-4a71-964f-cf75609f1719,complex numbers in rectangular form,"Numbers expressed as a + ib, where a and b are real numbers and i is the imaginary unit with i² = -1.",complex numbers,Number,1_Curriculum csvs - Number.csv
f5b709a7-d85d-4615-aacb-8411559cc777,Argand diagram representation of complex numbers,A graphical representation of complex numbers on a plane with the real axis as x-axis and the imaginary axis as y-axis.,complex numbers,Number,1_Curriculum csvs - Number.csv
98908173-8344-4247-b553-f737cb0ea9f8,modulus of a complex number,"The distance of a complex number from the origin on the Argand diagram, calculated as the square root of the sum of squares of its real and imaginary parts.",complex numbers,Number,1_Curriculum csvs - Number.csv
c2d1b820-53ab-498d-bb28-1a764580e531,complex conjugate,The complex number obtained by changing the sign of the imaginary part of a complex number a + ib to a - ib.,complex numbers,Number,1_Curriculum csvs - Number.csv
2f490b99-1589-4835-a9e6-661eb7b26497,finite decimal representation,Decimal numbers that have a limited number of digits after the decimal point.,decimal numbers,Number,1_Curriculum csvs - Number.csv
1ffe8ab6-9cbf-4ab3-8327-4f6c13a5e12c,repeating decimal representation,Decimal numbers where a sequence of digits repeats infinitely.,decimal numbers,Number,1_Curriculum csvs - Number.csv
c040b950-8361-4904-b669-2bee1a9a650c,"equivalence of fractions, decimals, and percentages","Understanding that fractions, decimals, and percentages can represent the same quantity in different forms.",number representation,Number,1_Curriculum csvs - Number.csv
867a7f6b-4ad2-474e-aef3-cb4d183630a2,addition of natural numbers using decomposition,Breaking numbers into parts to simplify addition within natural numbers.,addition,Number,1_Curriculum csvs - Number.csv
38973af5-02ae-42c8-b92a-c3ebdeee38d8,multiplication of natural numbers using arrays,Using rectangular arrays to model and understand multiplication as repeated addition.,multiplication,Number,1_Curriculum csvs - Number.csv
8dbd0f15-c41d-408b-b358-dfeb1cf7d330,skip counting for multiplication,Counting forward by a number other than one to understand multiplication.,multiplication,Number,1_Curriculum csvs - Number.csv
e879455c-4bf5-4917-a6bc-3e509cacf896,inverse operations within natural numbers,Understanding subtraction as the inverse of addition and division as the inverse of multiplication within natural numbers.,arithmetic operations,Number,1_Curriculum csvs - Number.csv
702803f1-847b-4167-ac36-154a1c8fb4c6,commutative property of addition and multiplication,The property that changing the order of addends or factors does not change the sum or product.,properties of arithmetic,Number,1_Curriculum csvs - Number.csv
ea729c5c-7237-4cca-9ac0-ddb7745422b2,associative property of addition and multiplication,The property that changing the grouping of addends or factors does not change the sum or product.,properties of arithmetic,Number,1_Curriculum csvs - Number.csv
705de72f-543e-4c78-b811-874fa80d313b,distributive property of multiplication over addition,The property that multiplying a sum by a number is the same as multiplying each addend by the number and then adding the products.,properties of arithmetic,Number,1_Curriculum csvs - Number.csv
69b44588-457c-4c43-97a5-03924773e7f4,order of operations including brackets,Rules that define the sequence in which operations should be performed in an expression to obtain the correct result.,arithmetic operations,Number,1_Curriculum csvs - Number.csv
3c7fa0e3-b8e1-48ee-b14b-3f41d46911cc,addition with negative numbers,"Performing addition operations where one or both numbers are negative, following arithmetic rules for signs.",addition,Number,1_Curriculum csvs - Number.csv
0a92a663-8a78-479c-b5ac-c8c9ee6164c0,subtraction with negative numbers,"Performing subtraction operations involving negative numbers, applying rules for sign changes.",subtraction,Number,1_Curriculum csvs - Number.csv
71a68d93-b3d2-4393-be65-741eeb6de353,multiplication with negative numbers,"Multiplying numbers where one or both factors are negative, following sign rules.",multiplication,Number,1_Curriculum csvs - Number.csv
30cdc458-8043-45d6-9ec0-fa68a83a5e68,division with negative numbers,"Dividing numbers where one or both numbers are negative, applying sign rules.",division,Number,1_Curriculum csvs - Number.csv
ad16f66e-ba37-4d54-8b21-c2a84f92ebaa,number line representation of integers,Using a number line to visually represent integers and their order.,number representation,Number,1_Curriculum csvs - Number.csv
8e148817-698c-424d-b388-c76a59eaf096,number line representation of rational numbers,Using a number line to represent rational numbers including fractions and decimals.,number representation,Number,1_Curriculum csvs - Number.csv
af8a2f48-454b-4dd5-b792-f9189e3b2fc5,number line representation of real numbers,Using a number line to represent all real numbers including irrational numbers.,number representation,Number,1_Curriculum csvs - Number.csv
f025eef3-a7bc-4714-a15b-53d3f67c43df,geometric construction of square roots,Using geometric methods to construct lengths representing square roots such as √2 and √3.,irrational numbers,Number,1_Curriculum csvs - Number.csv
c6519dc5-9371-46b2-9bc3-6c34d7f3e8aa,proof of irrationality of √2,A mathematical proof demonstrating that √2 cannot be expressed as a ratio of two integers.,irrational numbers,Number,1_Curriculum csvs - Number.csv
1b077b46-0cee-4771-a9c9-57af744041bb,prime factorization,Expressing a number as a product of its prime factors.,factors and multiples,Number,1_Curriculum csvs - Number.csv
61102752-df91-4b60-9d4a-fb260702c595,expressing numbers in scientific notation,Writing numbers in the form a × 10^n where 1 ≤ a < 10 and n is an integer.,number representation,Number,1_Curriculum csvs - Number.csv
579c51e0-e684-4036-8c2a-233dd6fbde07,arithmetic sequences,Sequences of numbers where the difference between consecutive terms is constant.,sequences and series,Number,1_Curriculum csvs - Number.csv
ce21f5c3-907e-4066-af82-33ea0bd2dc8a,geometric sequences,Sequences where each term is found by multiplying the previous term by a constant ratio.,sequences and series,Number,1_Curriculum csvs - Number.csv
2cced89d-f379-4192-9073-efee4962b57d,sum of arithmetic series,The total obtained by adding the terms of an arithmetic sequence up to n terms.,sequences and series,Number,1_Curriculum csvs - Number.csv
a5521a4d-898a-46d2-8ffb-606e0d419b30,sum of finite geometric series,The sum of the first n terms of a geometric sequence.,sequences and series,Number,1_Curriculum csvs - Number.csv
963afa1c-e342-4e90-99ed-affe4987d545,sum to infinity of geometric series,"The limit of the sum of terms of a geometric series as the number of terms approaches infinity, when the common ratio's absolute value is less than 1.",sequences and series,Number,1_Curriculum csvs - Number.csv
effa9496-47f7-4ac0-80fb-dd40e4ad7348,proof by mathematical induction,A method of proving statements for all natural numbers by proving a base case and an inductive step.,proof techniques,Number,1_Curriculum csvs - Number.csv
0f78b193-e275-4a0c-a31e-c2dc7d919fd4,factorisation using induction,"Proving factorisation properties of expressions using induction, such as divisibility results.",proof techniques,Number,1_Curriculum csvs - Number.csv
76826c60-7211-4166-a46a-26cdf1b49726,limits of sequences,The value that the terms of a sequence approach as the index goes to infinity.,sequences and series,Number,1_Curriculum csvs - Number.csv
d821d6e2-4e4b-4cc0-a070-95b36c0d4dd0,recurring decimals as infinite geometric series,Interpreting repeating decimals as sums of infinite geometric series to express them as fractions.,number representation,Number,1_Curriculum csvs - Number.csv
7683189f-8b7f-44ff-9618-6e09c2c79e9e,percentage calculation,Finding a part of a whole expressed as a fraction of 100.,proportion and ratio,Number,1_Curriculum csvs - Number.csv
ca338038-d0e7-4b11-96e6-62ff1dd477fb,"comparison of proportions using fractions, decimals, and percentages",Using equivalent forms to compare relative sizes of quantities.,proportion and ratio,Number,1_Curriculum csvs - Number.csv
f4fd2a00-355e-4e9b-ae93-1c7592d71e84,rounding to specified degree of accuracy,Approximating numbers by reducing digits to a given precision.,number approximation,Number,1_Curriculum csvs - Number.csv
15c47d99-c1ea-4cb6-aae3-d90e3cd2997b,estimation and approximation of calculations,Making rough calculations to find approximate values and justify their reasonableness.,number approximation,Number,1_Curriculum csvs - Number.csv
2e06ca0b-9457-43a3-a012-65866b48029c,expressing non-zero positive rational numbers in scientific notation,Writing positive rational numbers as a × 10^n with 1 ≤ a < 10 and integer n.,number representation,Number,1_Curriculum csvs - Number.csv
e7ff2a2d-45f9-43e5-8b2c-14829aff5b52,square numbers,Numbers obtained by multiplying an integer by itself.,indices and powers,Number,1_Curriculum csvs - Number.csv
dc9be226-524e-4916-80a1-af7fc1096278,cube numbers,Numbers obtained by raising an integer to the power of three.,indices and powers,Number,1_Curriculum csvs - Number.csv
53b18000-8d5e-4116-bd01-a102cc5dcfed,square roots,The number which when squared gives the original number.,indices and powers,Number,1_Curriculum csvs - Number.csv
78a4ba61-72d4-432e-8aa6-639d7e0b2221,reciprocals,"The multiplicative inverse of a number, which when multiplied by the original number gives 1.",indices and powers,Number,1_Curriculum csvs - Number.csv
72913db3-0ce2-4d3e-ab0e-5d12fc310ac6,rules of indices for multiplication,The rule that a^p × a^q = a^(p+q) for the same base a.,indices and powers,Number,1_Curriculum csvs - Number.csv
8e7f8ce9-79c2-4c90-88d7-b10dfb5e1cd0,rules of indices for division,The rule that a^p ÷ a^q = a^(p−q) for the same base a.,indices and powers,Number,1_Curriculum csvs - Number.csv
