id,name,explanation,broader_concept,strand,source
1058bb5c-0a36-4899-ab0c-f5cbae5151d6,sin(A–B) and cos(A–B) (sine and cosine subtraction formulae),Concept referenced in relationship: sin(A–B) and cos(A–B) (sine and cosine subtraction formulae),Unknown,Unknown,7_Leaving Cert Maths-Trig_Formulae.pdf
7de79477-96fc-45e9-95a3-3aa173f88eb3,tan(A–B) = (tan A – tan B) / (1 + tan A tan B) (tangent subtraction formula),Concept referenced in relationship: tan(A–B) = (tan A – tan B) / (1 + tan A tan B) (tangent subtraction formula),Unknown,Unknown,7_Leaving Cert Maths-Trig_Formulae.pdf
b81a9edb-e2a7-47db-8369-e748ac108d52,tan(A+B) = (tan A + tan B) / (1 − tan A tan B) (tangent addition formula),Concept referenced in relationship: tan(A+B) = (tan A + tan B) / (1 − tan A tan B) (tangent addition formula),Unknown,Unknown,9_Texts and tests 5- Cut down.md
e5af9095-6bf9-4e2e-8729-fdbd59f5d006,tan(A+B) = (tan A + tan B)/(1 − tan A tan B) (tangent addition formula),Concept referenced in relationship: tan(A+B) = (tan A + tan B)/(1 − tan A tan B) (tangent addition formula),Unknown,Unknown,9_Texts and tests 5- Cut down.md
a8a052d4-1edc-4a61-b363-c66d48c7e8ef,cos(A+B) and cos(A−B) (cosine addition and subtraction formulae),Concept referenced in relationship: cos(A+B) and cos(A−B) (cosine addition and subtraction formulae),Unknown,Unknown,9_Texts and tests 5- Cut down.md
a55c8483-fde9-4671-8dd2-015cbd2f0a94,2 cos A cos B = cos(A+B) + cos(A−B) (product-to-sum cosine identity),Concept referenced in relationship: 2 cos A cos B = cos(A+B) + cos(A−B) (product-to-sum cosine identity),Unknown,Unknown,9_Texts and tests 5- Cut down.md
1c64f278-53ce-4faa-868f-a88c9c55fdf7,2 sin A sin B = cos(A−B) − cos(A+B) (product-to-sum sine identity),Concept referenced in relationship: 2 sin A sin B = cos(A−B) − cos(A+B) (product-to-sum sine identity),Unknown,Unknown,9_Texts and tests 5- Cut down.md
b784de08-b730-4b17-8364-d56c821cb157,cos 2A = 2 cos^2 A − 1 (alternate double-angle cosine form),Concept referenced in relationship: cos 2A = 2 cos^2 A − 1 (alternate double-angle cosine form),Unknown,Unknown,9_Texts and tests 5- Cut down.md
61057c0e-f8e6-4eb2-aac5-f687479f6632,cos 2A = 2 cos^2 A − 1 (double-angle cosine formula),Concept referenced in relationship: cos 2A = 2 cos^2 A − 1 (double-angle cosine formula),Unknown,Unknown,9_Texts and tests 5- Cut down.md
7b0d7b41-9774-43e9-ba48-0d1b16ce913b,cos^2 A = 1/2 (1 + cos 2A) and sin^2 A = 1/2 (1 − cos 2A) (power-reduction identities),Concept referenced in relationship: cos^2 A = 1/2 (1 + cos 2A) and sin^2 A = 1/2 (1 − cos 2A) (power-reduction identities),Unknown,Unknown,9_Texts and tests 5- Cut down.md
c0b24ad1-4b3f-44df-9ed7-5fb699b1fff6,cos(A+B) (cosine addition formula),Concept referenced in relationship: cos(A+B) (cosine addition formula),Unknown,Unknown,9_Texts and tests 5- Cut down.md
a6f08199-08a3-492c-8024-1396c27d7038,cos(A−B) (cosine subtraction formula),Concept referenced in relationship: cos(A−B) (cosine subtraction formula),Unknown,Unknown,9_Texts and tests 5- Cut down.md
2646e930-4ccf-4b67-80e7-f81d134ecd1f,cos(A+B) and cos(A−B) (addition and subtraction formulae),Concept referenced in relationship: cos(A+B) and cos(A−B) (addition and subtraction formulae),Unknown,Unknown,9_Texts and tests 5- Cut down.md
91d81f7a-758f-46e5-a009-f0d432b88e29,"sum-to-product identities (e.g., cos A + cos B = 2 cos((A+B)/2) cos((A−B)/2))","Concept referenced in relationship: sum-to-product identities (e.g., cos A + cos B = 2 cos((A+B)/2) cos((A−B)/2))",Unknown,Unknown,9_Texts and tests 5- Cut down.md
96d9cc60-9c5c-4ca8-b15f-726a3d41f22a,sin(A−B) and cos(A−B) (sine and cosine subtraction formulae),Concept referenced in relationship: sin(A−B) and cos(A−B) (sine and cosine subtraction formulae),Unknown,Unknown,3_Curriculum csvs - Algebra.csv
e0b630a2-7b3f-4e5c-b25f-94b77ea467aa,tan(A−B) = (tan A – tan B) / (1 + tan A tan B) (tangent subtraction formula),Concept referenced in relationship: tan(A−B) = (tan A – tan B) / (1 + tan A tan B) (tangent subtraction formula),Unknown,Unknown,3_Curriculum csvs - Algebra.csv
9d22010c-9870-47bd-a481-6d2426251885,sin 2A = 2 sin A cos A and cos 2A = cos^2 A – sin^2 A (double-angle sine and cosine formulae),Concept referenced in relationship: sin 2A = 2 sin A cos A and cos 2A = cos^2 A – sin^2 A (double-angle sine and cosine formulae),Unknown,Unknown,3_Curriculum csvs - Algebra.csv
b1e30589-e17b-4764-a30e-96a54ce58b56,"product-to-sum identities (e.g., 2 cos A cos B = cos(A+B) + cos(A−B))","Concept referenced in relationship: product-to-sum identities (e.g., 2 cos A cos B = cos(A+B) + cos(A−B))",Unknown,Unknown,6_Leaving Cert Maths-Geometry_Detail.pdf
